Reference	Localized Group	Message	Selections	
figs-explicit_14_54__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मुख्य याजकाच्या घराचे रक्षण करणाऱ्या लोकांसोबत जाऊन बसला. शेकोटीच्या बाजुला बसून तो स्वतःला शेकत होता.-1	
figs-explicit_14_55__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	शोधण्याचा प्रयत्न केला जेणेकरू-1	
figs-explicit_14_60__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	त्यांच्यासमोर उभा राहिला-1	
figs-explicit_14_60__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तू यांना प्रत्युत्तर देणार नाही काय? तुझ्यावर आरोप करण्यासाठी ते जे काही गोष्टी म्हणत आहेत त्या सर्वांविषयी तुझे काय म्हणणे आहे?-1	
figs-explicit_14_65__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	त्याच्या डोळ्यांवर पट्टी बांधली-1	
figs-explicit_14_66__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मुख्य याजकाच्या घरात काम करणारी एक मुलगी-1	
figs-explicit_14_69__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	“हा माणूस त्या माणसांपैकी एक आहे ज्यांना त्यांनी अटक केली होती.”-1	
figs-explicit_15_27__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	.एकाला येशूच्या उजव्या बाजुच्या वधस्तंभावर आणि दुसऱ्याला डाव्या बाजुच्या वधस्तंभावर खिळले.-1	
figs-explicit_15_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	“तुम्ही स्वतः असे म्हंटले होते.”-1	
figs-explicit_15_36__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	आणि नंतर येशूने चाखण्यास प्रयत्न करावा म्हणून त्याने त्याला वर केले. तो म्हणाला,-1	
figs-explicit_15_44__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	येशू आधीच मरण पावलेला आहे हे ऐकून पिलाताला आश्चर्य वाटले. मग ज्या सैनिकांनी येशूला वधस्तंभावर खिळले त्यांच्या अधिकाऱ्याला बोलावले,-1	
figs-explicit_15_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	नेहमीप्रमाणेच एखाद्याला सोडण्यास सांगितले-1	
figs-explicit_1_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	देवदूत त्याची काळजी घेत होते.-1	
figs-explicit_1_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	शिमोन आणि-1 अंद्रिया.-1	
figs-explicit_1_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मासे धरण्याचे जाळे दुरूस्त करत होते.-1	
figs-explicit_1_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	आणि ते येशूबरोबर निघून गेले.-1	
figs-explicit_1_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	त्याच क्षणात तिचा ताप निघून गेला-1	
figs-explicit_1_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तो लोकांना बाप्तिस्मा देत होता आणि त्यांना हे सांगत असे की जर त्यांनी पश्चात्ताप केला तर तो त्यांचा बाप्तिस्मा करील आणि देव त्यांच्या पापांची क्षमा करील.-1	
figs-explicit_2_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	आता यावेळी, बाप्तिस्मा करणाऱ्या योहानाचे शिष्य आणि परुशी पंथाचे काही सदस्य उपवास करतात, ते असे नियमीत करत असत.-1	
figs-explicit_3_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	त्यांच्या नियंत्रनात असलेल्या लोकांना ते येशूच्या पुढे लोटंगण घालण्यास लावत आणि मोठ्याने ओरडून म्हणत,-1	
figs-explicit_5_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	येशूला त्याने काही अतंरावरून नावेतून उतरतांना पाहिले, तो त्याच्याकडे धावत आला आणि त्याने गुडघे टेकले.-1	
figs-explicit_6_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुमच्या पायाची धूळ झटकून टाका.-1	
figs-explicit_6_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	इतर काही जण येशूविषयी म्हणाले, “तो प्राचीन संदेष्टा एलीया आहे ज्याला देवाने परत पाठविण्याचे अभिवचन दिले होते.” इतर काही जण येशूविषयी म्हणाले, “नाही, तो वेगळा संदेष्टा आहे, फार पूर्वी होऊन गेलेल्या इतर संदेष्ट्यांसारखा तोही एक आहे.”-1	
figs-explicit_6_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	कारण पूर्वी-1	
figs-explicit_7_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हे सांगत असतांना, येशू घोषणा करत होता की लोक कोणतेही अन्न खाऊ शकतात देव त्यांना अशुद्ध मानणार नाही.-1	
figs-explicit_8_35__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तूम्ही ते केलेच पाहिजे, कारण जे लोक माझ्या मालकीचे आहेत ते नाकारून स्वतःचे जीवन वाचविण्याचा प्रयत्न करतात ते त्याचे प्राण गमावतील. ज्यांना माझे शिष्य असल्यामुळे आणि सुवार्ता सांगितल्यामुळे ठार केले जाईल ते माझ्यासोबत सर्वकाळ जगतील.-1	
figs-explicit_9_42__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जर-2 तर-2	
figs-hypo_8_34__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	“जर तुम्हापैकी कोणी माझा शिष्य होऊ इच्छितो, तुम्ही फक्त तेच करू नका ज्याने तुमचे जगणे सोपे होईल. तुम्ही वधस्तंभ बळजबरीने वाहून वधस्तंभावर खिळल्या जाणाऱ्या गुन्हेगारांसारखे दुःख सहन करण्यास तयार असणे आवश्यक आहे. ज्याला माझे शिष्य व्हायचे असेल त्याने तेच केले पाहिजे.-1	
figs-idiom_14_71__1	Idiom	unable to migrate selection, no match found for check in new resources	कारण मी खरे बोलत आहे हे देवाला माहीत आहे आणि मी खोटे बोलत असल्यास तो मला शिक्षा करील!”-1	
figs-idiom_1_3__1	Idiom	unable to migrate selection, no match found for check in new resources	स्वतःला तयार करा-1 सर्वकाही नीट करा.''-1	
figs-idiom_1_41__1	Idiom	unable to migrate selection, no match found for check in new resources	येशूला त्याची दया आली.-1	
figs-idiom_7_15__1	Idiom	unable to migrate selection, no match found for check in new resources	लोक जे खातात-1	
figs-litany_6_3__1	Litany	unable to migrate selection, no match found for check in new resources	ते म्हणाले, “तो तर फक्त एक सामान्य सुतार आहे! आम्ही त्याला आणि त्याच्या कुटूंबाला ओळखतो! त्याची आई मरीया हिला आम्ही ओळखतो! आम्ही त्याच्या लहान भाऊ याकोब, योसे, यहूदा आणि शिमोन यांना ओळखतो! आणि त्याच्या लहान बहिणी देखील आमच्या बरोबर येथेच राहतात!”-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	परंतु मूळ गावात हे होणार नाही! आपले नातेवाईक आणि आपल्या स्वतःच्या घरांमध्ये राहणारे लोक देखील आपला आदर करणार नाहीत!”-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	आपले नातेवाईक-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	आपले-1 घरांमध्ये राहणारे लोक देखील आपला आदर करणार नाहीत!”-1	
figs-litany_6_56__1	Litany	unable to migrate selection, no match found for check in new resources	गावात-1 ठिकाणी जात,-1	
figs-litotes_10_29__1	Litotes	unable to migrate selection, no match found for check in new resources	सोडल्या आहेत.-1	
figs-litotes_11_13__1	Litotes	unable to migrate selection, no match found for check in new resources	त्यावर कोणतेही फळ दिसले नाही,-1	
figs-litotes_9_39__1	Litotes	unable to migrate selection, no match found for check in new resources	“ते करण्यास त्याला थांबवू नका.-1	
figs-metaphor_12_31__1	Metaphor	unable to migrate selection, no match found for check in new resources	दुसरी फार महत्त्वाची आज्ञा ही आहे:-1	
figs-metaphor_13_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	घृणास्पद वस्तू मंदिरात प्रवेश करतील. ते मंदिर भ्रष्ट होईल आणि लोकांना ते सोडून देईल.-1	
figs-metaphor_14_62__1	Metaphor	unable to migrate selection, no match found for check in new resources	उजवीकडे बसलेले व आकाशातील मेघांसह येताना पाहाल!”-1	
figs-metaphor_15_19__1	Metaphor	unable to migrate selection, no match found for check in new resources	गुडघे टेकून नमन केले.-1	
figs-metaphor_15_33__1	Metaphor	unable to migrate selection, no match found for check in new resources	संपूर्ण देश अंधारमय झाला-1	
figs-metaphor_1_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	लोकांना-1	
figs-metaphor_4_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	काही लोक-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	काही लोक-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	शेतकऱ्याने खडकाळ जमिनीवर पेरलेल्या बी सारखे असतात.-1	
figs-metaphor_4_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	विश्वास ठेवण्याचे लवकरच थांबवतात .-1	
figs-metaphor_4_18__1	Metaphor	unable to migrate selection, no match found for check in new resources	काही लोक-1	
figs-metonymy_12_26__1	Metonymy	unable to migrate selection, no match found for check in new resources	मेल्यानंतर-1	
figs-metonymy_14_55__1	Metonymy	unable to migrate selection, no match found for check in new resources	धिकाऱ्यांना त्याला ठार करावे हे पटवून देतील. त्यांना यश येत नव्हते,-1	
figs-metonymy_15_1__1	Metonymy	unable to migrate selection, no match found for check in new resources	त्यांच्या सैनिकांनी येशूचे हात परत बांधले.-1	
figs-metonymy_15_46__1	Metonymy	unable to migrate selection, no match found for check in new resources	त्याने आणि इतरांनी येशूचे शरीर वधस्तंभावरून खाली उतरवले.-1 त्यांनी एक मोठा सपाट धोंडा कबरेच्या समोरून लोटला.-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	मी तुम्हाला सांगितल्या दाखला प्रमाणे, जो माणूस बियाणे पेरतो तो देवाचा संदेश शिकवणाऱ्या व्यक्तीचे प्रतिनिधित्व करतो.-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	तो देवाचा संदेश शिकवणाऱ्या व्यक्तीचे-1	
figs-metonymy_4_23__1	Metonymy	unable to migrate selection, no match found for check in new resources	जर तुम्हाला हे समजून घ्यायचे असेल, तर तुम्ही आताच जे ऐकले आहे त्याविषयी काळजीपूर्वक विचार करावा.”-1	
figs-nominaladj_14_61__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	देवाचा-1	
figs-parables_4_26__1	Parables	unable to migrate selection, no match found for check in new resources	ते जमिनीवर बी पसरवणाऱ्या माणसाप्रमाणे आहे.-1	
figs-parallelism_3_4__1	Parallelism	unable to migrate selection, no match found for check in new resources	चांगले करण्याची,-1 मनुष्याचे प्राण वाचवण्याचे-1 किंवा त्याची मदत करण्याचे नाकारून त्याला मरू देणे ह्याची परवानगी देते?”-1	
figs-personification_12_29__1	Personification	unable to migrate selection, no match found for check in new resources	‘इस्राएल लोकांनो,-1	
figs-quotations_14_14__1	Direct and Indirect Quotations	unable to migrate selection, no match found for check in new resources	तेव्हा त्या घराच्या मालकाला असे म्हणा आम्हा शिष्यांसोबत वल्हांडणाचे भोजन करावे अशी आमच्या गुरुजींची इच्छा आहे. कृपया आम्हाला खोली दाखवा.’’-1	
figs-rquestion_12_35__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	“मसीहा राजा दावीदचा वंशज आहे असे यहुदी नियम शिकवणारे कसे म्हणतात - आणि ते म्हणतात ते बरोबर आहे?-1	
figs-rquestion_12_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	म्हणून बोलवतो! मसीहा दावीदाच्या वंशजातून आलेला फक्त मनुष्य नव्हे तर! तो दावीदा पेक्षा महान आहे!” जसे त्याने त्या गोष्टी शिकवल्या पुष्कळ लोकांनी आनंदाने ऐकले.-1	
figs-rquestion_14_41__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	पुन्हा-2	
figs-rquestion_4_21__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	त्याच्यावर काहीतरी झाकत नाही.-1	
figs-rquestion_6_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	आम्ही या लोक समुदायाला पुरेल ऐवढ्या भाकरी विकत घेतल्या तरी पुरणार नाहीत. एखादा मणुष्य अगदी 200 दिवसाच्या कामाने मिळवीलेल्या पैश्या ऐवढे आपल्याकडे असले तरी!-1	
figs-rquestion_8_36__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	जे काही-1	
grammar-collectivenouns_11_32__1	Collective Nouns	unable to migrate selection, no match found for check in new resources	कारण त्यांना माहीत होते की-1 त्यांच्यावर खूप रागावतील. त्यांना माहीत होते की योहान हा एक संदेष्टा होता-1 लोकांचा खरोखर विश्वास होता.-1	
guidelines-sonofgodprinciples_14_61__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	देवाचा पुत्र-1	
guidelines-sonofgodprinciples_1_11__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	देव स्वर्गातून बोलला व म्हणाला,-1	
translate-names_15_21__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	कुरेनेकर-1	
translate-names_15_22__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	“कवटीची जागा."-1	
translate-names_1_2__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	यशया-1	
translate-names_1_4__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	योहान-1 तो-2	
translate-numbers_5_13__1	Numbers	unable to migrate selection, no match found for check in new resources	मनुष्याला सोडले-1	
translate-numbers_5_42__1	Numbers	unable to migrate selection, no match found for check in new resources	याच वेळेस मुलगी ऊठली आणि सभोवती चालत गेली. (ती बोलत होती हे आश्चर्यकारक नव्हते, कारण ती बारा वर्षांची होती.)-1	
translate-numbers_6_6__1	Numbers	unable to migrate selection, no match found for check in new resources	पण तो त्यांच्या गावातून गेला आणि त्यांना शिकविले.-1	
translate-textvariants_6_22__1	Textual Variants	unable to migrate selection, no match found for check in new resources	व्हा ते जेवण करत असता हेरोदीयीच्या मुलीने खोलीत जाऊन-1	
translate-unknown_5_4__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	जेव्हा जेव्हा ते साखळ्या आणि बेड्या वापरतात तेव्हा तो मनुष्य त्यांना तोडत असे. तो खुप शक्तीशाली होता की कोणीही त्याच्यावर ताबा ठेवण्यास सक्षम नव्हता.-1	
