Reference	Localized Group	Message	Selections	
figs-explicit_15_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଆପଣ ନିଜେ ତାହା କହିଅଛନ୍ତି-1	
figs-explicit_15_36__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଓ ପରେ ଏଥିରେ ଥିବା ରସ ଯୀଶୁଙ୍କ ପାଖରେ ପାନ କରିବାକୁ ଚେଷ୍ଟା କରି ଉଠାଇ ଧରିଲା-1	
figs-explicit_15_44__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ମରିଗଲେଣି ବୋଲି ଯେତେବେଳେ ପିଲାତ ଶୁଣିଲେ ସେ ଚମତ୍କ‌ୃତ ହେଲେ-1 ତେଣୁ ସେ ଶତସେନାପତିଙ୍କୁ ଡାକିଲେ ଯିଏ ସୈନ୍ୟମାନଙ୍କ ଦାୟିତ୍ବରେ ଥିଲେ ଯିଏ ଯୀଶୁଙ୍କୁ କୃଶାର୍ପିତ କରିଥିଲେ-1	
figs-explicit_15_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଯେପରି ଅତୀତରେ କଲେ ସେହିପରି କେହି ଜଣକୁ ମୁକ୍ତ କରିବାକୁ ଅନୁରୋଧ କଲେ-1	
figs-explicit_1_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଦୂତମାନେ ତାହାଙ୍କର ଯତ୍ନ ନେଉଥିଲେ-1	
figs-explicit_1_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଜଣେ ଲୋକ ଶିମୋନ ଥିଲେ ଓ ଅନ୍ୟଜଣେ ଶିମୋନଙ୍କ ଭାଇ ଆନ୍ଦ୍ରିୟ ଥିଲେ-1	
figs-explicit_1_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ ଭଉଁରୀ ଜାଲ-1 ସଜାଡ଼ୁଥିଲେ-1	
figs-explicit_1_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଆଉ ସେମାନେ ଯୀଶୁଙ୍କ ସହିତ ବାହାରି ଗଲେ-1	
figs-explicit_1_31__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେ ସେହିକ୍ଷଣି ଜ୍ବରରୁ ସୁସ୍ଥ ହେଲେ-1	
figs-explicit_1_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଘୋଷଣା କରୁଥିଲେ ଓ-1 ତୁମ୍ଭମାନଙ୍କର ପାପସବୁ ଈଶ୍ଵର କ୍ଷମା କରବାକୁ ଯେବେ ତୁମ୍ଭେମାନେ ଇଛା କରୁଅଛ-1 ତୁମ୍ଭେମାନେ ଜୀବନର ଭ୍ରାନ୍ତ ମାର୍ଗସବୁ ତ୍ୟାଗ କରିବା ଉଚିତ-1 ତେବେ ମୁଁ ତୁମ୍ଭମାନଙ୍କୁ ବାପ୍ତିସ୍ମ ଦେବି-1	
figs-explicit_2_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ବର୍ତ୍ତମାନ ଏହି ସମୟରେ-1 ବାପ୍ତିଜକ ଯୋହନଙ୍କ ଶିଷ୍ୟମାନେ ଓ କେତେକ ଲୋକମାନେ ଯେଉଁମାନେ ଖାଦ୍ୟରୁ ନିବୃତ ରହୁଥିଲେ ଫାରୂଶୀମାନଙ୍କ ସମ୍ପ୍ରଦାୟରୁ ଥିଲେ-1 ଯେପରି ସେମାନେ ସର୍ବଦା କରୁଥିଲେ-1	
figs-explicit_3_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେମାନେ ଯେଉଁ ଲୋକମାନଙ୍କୁ ଯୀଶୁଙ୍କ ସମ୍ମ‌ୁଖରେ ପଡ଼ି ଯିବାର କାରଣ ହେବା ନିମନ୍ତେ ନିୟନ୍ତ୍ରଣ କରୁଥିଲେ ଆଉ ସେମାନେ ତାହାଙ୍କୁ ଚିତ୍କାର କରି କହୁଥିଲେ-1	
figs-explicit_5_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଯେତେବେଳେ ସେ ଯୀଶୁଙ୍କୁ ଦୂରରୁ ନୌକାରୁ ବାହାରି ଆସିବା ଦେଖିଲା, ସେ ତାହାଙ୍କ ନିକଟକୁ ଦୌଡ଼ିଗଲା ଓ ତାହାଙ୍କ ସମ୍ମ‌ୁଖରେ ଜାନୁ ପାତିଲା-1	
figs-explicit_6_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ପାଦରୁ ଧୂଳି ଝାଡ଼ିଦିଅ-1	
figs-explicit_6_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଅନ୍ୟମାନେ ଯୀଶୁଙ୍କ ବିଷୟରେ "ସେ ପ୍ରାଚୀନ ଭାବବାଦୀ ଏଲିୟ, ଯାହାଙ୍କୁ ଈଶ୍ଵର ପୁନର୍ବାର ଫେରି ପଠାଇବାକୁ ପ୍ରତିଜ୍ଞା କରିଥିଲେ" ବୋଲି କହୁଥିଲେ-1 ଅନ୍ୟମାନେ ଯୀଶୁଙ୍କ ବିଷୟରେ "ନା, ସେ ଅନ୍ୟ ଭାବବାଦୀମାନଙ୍କ ସଦୃଶ ଜଣେ ଭିନ୍ନ ଭାବବାଦୀ ଯିଏ ବହୁ କାଳ ପୂର୍ବରୁ ବାସ କରୁଥିଲେ" ବୋଲି କହୁଥିଲେ-1	
figs-explicit_6_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	କାରଣ ପୂର୍ବରୁ-1	
figs-explicit_7_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଏହା କହିବା ଦ୍ଵାରା ଯୀଶୁ ଘୋଷଣା କଲେ ଯେ ଲୋକମାନେ ଭୋଜନ କରୁଥିବା ଯେକୌଣସି ଖାଦ୍ୟ ଈଶ୍ୱରଙ୍କ ବାଧା ଦେବା ବିନା ତାହାଙ୍କ ନିକଟରେ ଅଗ୍ରାହ୍ୟ ହେବା ବିଚାର କରନ୍ତି-1	
figs-explicit_8_35__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଏହାର କାରଣ ଯେଉଁମାନେ ମୋହର ହେବା ନିମନ୍ତେ ପ୍ରତ୍ୟାଖ୍ୟାନ କରି ସେମାନଙ୍କ ଜୀବନ ରକ୍ଷା କରିବାକୁ ଚେଷ୍ଟା କରିବେ ସେମାନେ ଅନନ୍ତକାଳ ନିମନ୍ତେ କ୍ଲେଶଭୋଗ କରିବେ-1 ସେମାନେ ଯେ ମୋହର ଶିଷ୍ୟ ହେବା ସକାଶେ ଓ ଯେଉଁମାନେ ଅନ୍ୟମାନଙ୍କୁ ସୁସମାଚାର କହିବା ସକାଶେ ହତ ହେବେ ସେମାନେ ମୋ' ସହିତ ଚିରକାଳ ବାସ କରିବେ-1	
figs-explicit_9_42__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଯଦି-2 ତେବେ ଯେଉଁମାନେ ମୋଠାରେ ବିଶ୍ଵାସ କରନ୍ତି ଯଦି ତୁମ୍ଭେମାନେ କାହାର ପାପ କରିବାର କାରଣ ହୁଅ ଈଶ୍ଵର ସେହି ବ୍ୟକ୍ତିକୁ ଦଣ୍ଡ ଦେବା ଅପେକ୍ଷା ତାହା ତୁମ୍ଭମାନଙ୍କ ନିମନ୍ତେ ଭଲ ହୋଇଥାଆନ୍ତା-1	
figs-hypo_8_34__1	Hypothetical Situations	unable to migrate selection, no match found for check in new resources	ଯଦି ତୁମ୍ଭମାନଙ୍କ ମଧ୍ୟରୁ କେହି ମୋହର ଶିଷ୍ୟ ହେବାକୁ ଇଚ୍ଛା କରେ-1 ତୁମ୍ଭେମାନେ ଯାହା ଇଛା କରୁଅଛ ତାହା ତୁମ୍ଭେମାନେ ଉପେକ୍ଷା କରିବା ଉଚିତ-1 ତୁମ୍ଭମାନଙ୍କୁ ଅବଶ୍ୟ ଅପରାଧୀମାନଙ୍କ ପରି କ୍ଲେଶ ସହ୍ୟ କରିବାକୁ ହେବ ଯେଉଁମାନେ ସେହି ସ୍ଥାନକୁ କ୍ର‌ୁଶ ବହନ କରିବାକୁ ବାଧ୍ୟ ଅଟନ୍ତି ଯେଉଁଠାରେ ସେମାନେ କ୍ର‌ୁଶାର୍ପିତ ହେବେ-1 ଯିଏ ମୋହର ଶିଷ୍ୟ ହେବାକୁ ଇଚ୍ଛା କରିଵ ତାହା ହିଁ ଯେକେହି କରିବା ଉଚିତ-1	
figs-idiom_14_71__1	Idiom	unable to migrate selection, no match found for check in new resources	କହିବାକୁ-1 ଯେ ଯଦି ସେ ସତ୍ୟ କହୁ ନ ଥାଆନ୍ତେ ଈଶ୍ବର ତାହାଙ୍କୁ ଦଣ୍ଡ ଦେବେ-1	
figs-idiom_1_3__1	Idiom	unable to migrate selection, no match found for check in new resources	ବିଷୟ ଆୟୋଜନ କର-1	
figs-idiom_1_41__1	Idiom	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ତାହା ନିମନ୍ତେ ଦୟା ଅନୁଭବ କଲେ-1	
figs-idiom_7_15__1	Idiom	unable to migrate selection, no match found for check in new resources	ଲୋକମାନେ ଭୋଜନ କରୁଥିବା କିଛି ବିଷୟ-1	
figs-litany_6_3__1	Litany	unable to migrate selection, no match found for check in new resources	ସେମାନେ କହିଲେ-1 ସେ କେବଳ ଜଣେ ସାଧାରଣ ବଢ଼େଇ-1 ଆମ୍ଭେମାନେ ତାହାକୁ ଓ ତାହାର ପରିବାରକୁ ଜାଣୁ! ଆମ୍ଭେମାନେ ତାହାର ମାଆ ମରୀୟମଙ୍କୁ ଜାଣୁ! ଆମ୍ଭେମାନେ ତାହାର ସାନ ଭାଇମାନେ, ଯାକୁବ, ଯୋସି, ଯିହୂଦା ଓ ଶିମୋନଙ୍କୁ ଜାଣୁ! ପୁଣି ଏହାର ସାନ ଭଉଣୀମାନେ ମଧ୍ୟ ଏଠାରେ ଆମ୍ଭମାନଙ୍କ ସହିତ ବାସ କରନ୍ତି-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ ନିଜ ଗ୍ରାମରେ-1 ଏପରିକି ସେମାନଙ୍କ ଆତ୍ମୀୟମାନେ ଓ ଯେଉଁମାନେ ସେମାନଙ୍କ ନିଜ ଗୃହରେ ବାସ କରନ୍ତି ସେହି ଲୋକମାନେ ସେମାନଙ୍କୁ ସମାଦର କରନ୍ତି ନାହିଁ-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ ଆତ୍ମୀୟମାନେ-1	
figs-litany_6_4__1	Litany	unable to migrate selection, no match found for check in new resources	ଯେଉଁମାନେ ସେମାନଙ୍କ ନିଜ ଗୃହରେ ବାସ କରନ୍ତି ସେହି ଲୋକମାନେ ସେମାନଙ୍କୁ-1	
figs-litany_6_56__1	Litany	unable to migrate selection, no match found for check in new resources	ଗ୍ରାମ-1 ସହର-1 କିମ୍ବା ପଲ୍ଲୀ ଅଞ୍ଚଳକୁ-1	
figs-litotes_10_29__1	Litotes	unable to migrate selection, no match found for check in new resources	ଯେଉଁମାନେ-1 ପରିତ୍ୟାଗ କରିଛନ୍ତି-1	
figs-litotes_11_13__1	Litotes	unable to migrate selection, no match found for check in new resources	ସେ ସେଥିରେ କେବଳ ପତ୍ର ଛଡ଼ା କୌଣସି ଫଳ ପାଇଲେ ନାହିଁ।-1	
figs-litotes_9_39__1	Litotes	unable to migrate selection, no match found for check in new resources	ତାହା ବନ୍ଦ କରିବାକୁ ତାହାକୁ ମନା କର ନାହିଁ-1	
figs-metaphor_12_31__1	Metaphor	unable to migrate selection, no match found for check in new resources	ପରବର୍ତ୍ତୀ ଅଧିକ ଗୁରୁତ୍ବପୂର୍ଣ୍ଣ ଆଜ୍ଞାଟି-1	
figs-metaphor_13_14__1	Metaphor	unable to migrate selection, no match found for check in new resources	ମନ୍ଦିରରେ ଧ୍ବଂସକାରୀ ବିଷୟ ପ୍ରବେଶ କରିବ-1 ଏହା ମନ୍ଦିରକୁ ଅଶୁଚି କରିବ ଓ ଏହା ଲୋକମାନଙ୍କୁ ପରିତ୍ୟାଗ କରିବାର କାରଣ ହେବ-1	
figs-metaphor_14_62__1	Metaphor	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭେମାନେ-1 ମୋତେ ଆକାଶର ମେଘମାଳାରେ ଆଗମନ କରିବା ଦେଖିବ-1	
figs-metaphor_15_19__1	Metaphor	unable to migrate selection, no match found for check in new resources	ସେମାନେ-3 ତାହାଙ୍କ ସମ୍ମ‌ୁଖରେ ଆଣ୍ଠ‌ୁ ପାତିଲେ-1	
figs-metaphor_15_33__1	Metaphor	unable to migrate selection, no match found for check in new resources	ସମଗ୍ର ଦେଶ ଅନ୍ଧକାର ହେଲା-1	
figs-metaphor_1_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	ଲୋକମାନଙ୍କୁ-1	
figs-metaphor_4_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	କେତେକ ଲୋକମାନେ-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	କେତେକ ଲୋକମାନେ-1	
figs-metaphor_4_16__1	Metaphor	unable to migrate selection, no match found for check in new resources	ସେହି ବୀଜ-1 ଯାହାକୁ କୃଷକ ପଥୁରିଆ ଭୁମିରେ ବୁଣିଥାଏ-1	
figs-metaphor_4_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	ସେମାନେ-1 ବିଶ୍ଵାସ କରିବା ବନ୍ଦ କରନ୍ତି-1	
figs-metaphor_4_18__1	Metaphor	unable to migrate selection, no match found for check in new resources	କେତେକ ଲୋକ-1	
figs-metonymy_14_55__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଯାହା ତାହାଙ୍କୁ ବଧ କରିବାକୁ ଯଥେଷ୍ଟ ଦୃଢ଼ ହେବ-1 ତାହାଙ୍କୁ ବଧ କରିବାକୁ-2	
figs-metonymy_15_1__1	Metonymy	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ ପଦାତିକମାନେ ପୁନର୍ବାର ଯୀଶୁଙ୍କ ହାତ ବାନ୍ଧିଲେ-1 ସେମାନେ-1 ତାହାଙ୍କୁ ଘେନିଗଲେ-1	
figs-metonymy_15_46__1	Metonymy	unable to migrate selection, no match found for check in new resources	ସେ ଓ ଅନ୍ୟମାନେ କ୍ର‌ୁଶରୁ ଯୀଶୁଙ୍କ ଶରୀର ଓହ୍ଲାଇଲେ-1 ସେମାନେ-2 ଏକ ବଡ଼ ପଥର ଗଡ଼ାଇଦେଲେ-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଯାହା ମୁଁ ତୁମ୍ଭମାନଙ୍କୁ ଦୃଷ୍ଟାନ୍ତରେ କହିଲି-1 ଯେଉଁ ଲୋକ ବିହନ ବୁଣେ ସେହି ଲୋକ ଯିଏ ଅନ୍ୟମାନଙ୍କୁ ଈଶ୍ୱରଙ୍କ ବାକ୍ୟ ଶିକ୍ଷା ଦିଏ ତାହା ଚିତ୍ରଣ କରେ-1	
figs-metonymy_4_14__1	Metonymy	unable to migrate selection, no match found for check in new resources	ସେହି ଲୋକ ଯିଏ ଅନ୍ୟମାନଙ୍କୁ ଈଶ୍ୱରଙ୍କ ବାକ୍ୟ ଶିକ୍ଷା ଦିଏ-1	
figs-metonymy_4_23__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଯେକେହି ଶୁଣିବାକୁ ଇଚ୍ଛା କରେ-1 ଯାହା ମୁଁ କହୁଅଛି ତାହା ଶୁଣୁ।-1	
figs-nominaladj_14_61__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ-1	
figs-parables_4_26__1	Parables	unable to migrate selection, no match found for check in new resources	ଏହା ଜଣେ ଲୋକ ପରି ଯିଏ ଭୁମିରେ ବିହନ ବୁଣିଅଛି-1	
figs-parallelism_3_4__1	Parallelism	unable to migrate selection, no match found for check in new resources	ଭଲ କରିବାକୁ ଅବା କି ମନ୍ଦ କରିବାକୁ-1 ଜଣେ ବ୍ୟକ୍ତିର ଜୀବନ ରକ୍ଷା କରିବାକୁ-1 ଅଥବା ଜଣେ ବ୍ୟକ୍ତିକୁ ସାହାଯ୍ୟ କରିବା ପାଇଁ ପ୍ରତ୍ୟାଖ୍ୟାନ କରି ଓ ସେମାନଙ୍କୁ ମରିବାକୁ-1	
figs-personification_12_29__1	Personification	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭେ ଇସ୍ରାଏଲର ଲୋକମାନେ-1	
figs-quotations_14_14__1	Direct and Indirect Quotations	unable to migrate selection, no match found for check in new resources	ସେ ଲୋକକୁ କୁହ କିଏ ଏହି ଗୃହର କର୍ତ୍ତା-1 ଆମ୍ଭମାନଙ୍କ ଗୁରୁ ଆମ୍ଭମାନଙ୍କୁ ନିସ୍ତାର ପର୍ବ ପାଳନ କରିବାର ଭୋଜ ପ୍ରସ୍ତୁତ କରିବା ଇଚ୍ଛା କରନ୍ତି ଯେପରି ସେ ଆପଣା ଶିଷ୍ୟ ଆମ୍ଭମାନଙ୍କ ସହିତ ଭୋଜନ କରି ପାରିବେ-1 ଦୟାକରି ଆମ୍ଭମାନଙ୍କୁ କଠୋରୀ ଦେଖାଅ-1	
figs-rquestion_12_35__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ଯେଉଁମାନେ ଯିହୁଦୀମାନଙ୍କ ବ୍ୟବସ୍ଥା ଶିକ୍ଷା ଦିଅନ୍ତି ସେମାନେ କିପରି ଯଥାର୍ଥ କହିଥାନ୍ତି ଯେ ମସୀହ ଦାଉଦ ରାଜାଙ୍କ ସନ୍ତାନ ଅଟନ୍ତି-1	
figs-rquestion_12_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	କିପରି ମସୀହ ଜଣେ ମନୁଷ୍ୟ ହୋଇ ଯିଏ ଦାଉଦ ରାଜାଙ୍କଠାରୁ ସନ୍ତାନ ହୋଇଥିଲେ? ସେ ନିଶ୍ଚୟ ଦାଉଦଙ୍କ ଅପେକ୍ଷା ଅଧିକ ମହାନ ହେବେ-1	
figs-rquestion_14_41__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ଏହା ଯଥେଷ୍ଟ ନୁହେଁ-1	
figs-rquestion_4_21__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ଏହାର ଉପରେ କିଛି ଘୋଡ଼ାଇ ରଖିବା ଉଦ୍ଦେଶ୍ୟରେ-1	
figs-rquestion_6_37__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ କିପରି ବାହାରକୁ ଯିବୁ ଆଉ ସେମାନଙ୍କୁ ଭୋଜନ ପାଇଁ ଦେବାକୁ ରୁଟି ନିମନ୍ତେ ଦୁଇଶହ ଦିନର ମଜୁରୀ ବ୍ୟୟ କରିବୁ-1 ଏହା କରିବାକୁ ଆମ୍ଭମାନଙ୍କ ପାଖରେ ଯଥେଷ୍ଟ ଅର୍ଥ ନାହିଁ-1	
figs-rquestion_8_36__1	Rhetorical Question	unable to migrate selection, no match found for check in new resources	ଯେକେହି-1 ନୁହେଁ-1	
grammar-collectivenouns_11_32__1	Collective Nouns	unable to migrate selection, no match found for check in new resources	କାରଣ ସେମାନେ ଜାଣିଥିଲେ ଯେ-1 ସେମାନଙ୍କ ପ୍ରତି ଅତ୍ଯନ୍ତ କ୍ରୋଧିତ ହେବେ-1 ସେମାନେ ଜାଣିଥିଲେ ଯେ ସମସ୍ତ ଲୋକମାନେ-1 କରୁଥିଲେ ଯେ-1	
guidelines-sonofgodprinciples_14_61__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ପୁତ୍ର-1	
guidelines-sonofgodprinciples_1_11__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ସେଥିରେ ଈଶ୍ଵର ଆକାଶରୁ କଥା କହିଲେ ଆଉ କହିଲେ-1	
translate-names_15_21__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	କୂରୀଣୀୟରୁ-1	
translate-names_15_22__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	କପାଳ ସ୍ଥଳ-1	
translate-names_1_2__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ଯିଶାଇୟ-1 ସେ-2	
translate-names_1_4__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ଯୋହନ-1 ସେ-2	
translate-numbers_5_13__1	Numbers	unable to migrate selection, no match found for check in new resources	ସେହି ଲୋକକୁ ଛାଡ଼ି-1	
