Reference	Localized Group	Message	Selections	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରେମ ଓ ଶାନ୍ତିର ଈଶ୍ଵର-1	
figs-abstractnouns_13_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରଭୁ ଯୀଶୁ ଖ୍ରୀଷ୍ଟଙ୍କ ଅନୁଗ୍ରହ ଓ ଈଶ୍ୱରଙ୍କ ପ୍ରେମ ପୁଣି ପବିତ୍ର ଆତ୍ମାଙ୍କ ସହଭାଗିତା ତୁମ୍ଭମାନଙ୍କ ସମସ୍ତଙ୍କ ସହିତ {ରହି ଥାଉ-1	
figs-abstractnouns_13_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭେମାନେ ମୋ'ଠାରେ ଖ୍ରୀଷ୍ଟ କଥା କହିବାର ପ୍ରମାଣ ଖୋଜୁଅଛ-1 ଯିଏ ତୁମ୍ଭମାନଙ୍କ ପ୍ରତି ନିର୍ବଳ ନୁହନ୍ତି ମାତ୍ର ତୁମ୍ଭମାନଙ୍କ ମଧ୍ୟରେ ବଳବାନ ଅଟନ୍ତି-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଦୁର୍ବଳତାର ପରିଣାମ ସ୍ଵରୂପେ-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ଶକ୍ତିର ପରିଣାମ ସ୍ଵରୂପେ-1	
figs-abstractnouns_13_8__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସତ୍ୟ-1	
figs-abstractnouns_1_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଯାହାଙ୍କଠାରେ ଆମ୍ଭେମାନେ ଆମ୍ଭମାନଙ୍କର ଭରସା ରଖିଅଛୁ-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ ପକ୍ଷରୁ ପ୍ରାର୍ଥନାରେ-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କୁ ଦିଆଯାଇଥିବା ଅନୁଗ୍ରହ ଦାନ ନିମନ୍ତେ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ ବିବେକର ସାକ୍ଷ୍ୟ ଦିଏ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପବିତ୍ରତାରେ ଓ ଏବଂ ଈଶ୍ୱରଙ୍କ ସରଳ ଭାବାନୁସାରେ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସାଂସାରିକ ଜ୍ଞାନରେ ନୁହେଁ-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ଅନୁଗ୍ରହରେ-1	
figs-abstractnouns_1_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହି ଭରସାରେ-1	
figs-abstractnouns_1_20__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ} ଗୌରବ ନିମନ୍ତେ ଆମ୍ଭମାନଙ୍କ ଦ୍ବାରା-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ-1 ତୁମ୍ଭମାନଙ୍କ ବିଶ୍ଵାସ ଉପରେ ପ୍ରଭୁତ୍ବ କରୁଅଛୁ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କର ଆନନ୍ଦ ନିମନ୍ତେ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ବିଶ୍ଵାସରେ-1	
figs-abstractnouns_1_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ ପିତା ଈଶ୍ବର ଓ ପ୍ରଭୁ ଯୀଶୁ ଖ୍ରୀଷ୍ଟଙ୍କଠାରୁ ଅନୁଗ୍ରହ ଓ ଶାନ୍ତି ତୁମ୍ଭମାନଙ୍କ ପ୍ରତି-1	
figs-abstractnouns_1_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଦୟାମୟ ପିତା ଓ ସମସ୍ତ ସାନ୍ତ୍ଵନାର ଈଶ୍ଵର-1	
figs-abstractnouns_1_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଯେପରି ସମସ୍ତ କ୍ଳେଶ ଭୋଗୁଥିବା ଲୋକମାନଙ୍କୁ ଆମ୍ଭେମାନେ ସାନ୍ତ୍ୱନା ଦେଇପାରୁ-1 ସେ ଆମ୍ଭମାନଙ୍କ ସମସ୍ତ କ୍ଳେଶରେ ଆମ୍ଭମାନଙ୍କୁ ସାନ୍ତ୍ୱନା ପ୍ରଦାନ କରନ୍ତି-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହା} ତୁମ୍ଭମାନଙ୍କର ସାନ୍ତ୍ଵନା ଓ ପରିତ୍ରାଣ ନିମନ୍ତେ ଅଟେ-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଧର୍ଯ୍ୟ ସହକାରେ ସମାନ କ୍ଲେଶଭୋଗ-1	
figs-abstractnouns_1_6__2	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହା} ତୁମ୍ଭମାନଙ୍କର ସାନ୍ତ୍ଵନା-1 ନିମନ୍ତେ ଅଟେ-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆଉ-1 ତୁମ୍ଭମାନଙ୍କ ବିଷୟରେ ଆମ୍ଭମାନଙ୍କର ଭରସା ଅଟଳ-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସେହି ପ୍ରକାରେ ସାନ୍ତ୍ଵନାରେ ମଧ୍ୟ-1	
figs-abstractnouns_1_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ ପ୍ରତି ଘଟିଥିବା କ୍ଲେଶ ସମ୍ବନ୍ଧରେ-1	
figs-abstractnouns_2_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ମୁଁ ମୋହର ଆତ୍ମାରେ ଶାନ୍ତି ପାଇଲି ନାହିଁ-1	
figs-abstractnouns_2_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ ଜ୍ଞାନର-1	
figs-abstractnouns_2_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ମୃତ୍ୟୁରୁ ମୃତ୍ୟୁ ପର୍ଯ୍ୟନ୍ତ-1 ଜୀବନରୁ ଜୀବନ ପର୍ଯ୍ୟନ୍ତ-1	
figs-abstractnouns_2_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସରଳ ଭାବରେ-1	
figs-abstractnouns_2_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଦୁଃଖରେ-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ମୁଁ-2 ଦୁଃଖ ନ ପାଏ-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଭରସା କରି-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ମୋର ଆନନ୍ଦ ତୁମ୍ଭମାନଙ୍କ ସମସ୍ତଙ୍କ {ଆନନ୍ଦ} ଅଟେ-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅତ୍ୟଧିକ କ୍ଳେଶ ଓ ହୃଦୟର ବେଦନାରେ-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରେମକୁ-1 ଯାହା ମୋର ତୁମ୍ଭମାନଙ୍କ ନିମନ୍ତେ ପ୍ରଚୁର ଅଛି-1	
figs-abstractnouns_2_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଦୁଃଖର କାରଣ ହୋଇଅଛି-1	
figs-abstractnouns_2_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତାହାର ଅତିରିକ୍ତ ଦୁଃଖରେ-1	
figs-abstractnouns_2_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ନିମନ୍ତେ {ତୁମ୍ଭମାନଙ୍କର} ପ୍ରେମ-1	
figs-abstractnouns_2_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କର ପ୍ରମାଣ-1	
figs-abstractnouns_3_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହାର} ଗୌରବ ବିହିନ-1	
figs-abstractnouns_3_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଗୌରବରେ {ପ୍ରକାଶିତ ହେଲା-1 ଆହୁରି ଅଧିକ ଗୌରବରେ {ପ୍ରକାଶିତ ହେବ-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏପରି ଏକ ଭରସା ରଖି-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅଧିକ ସାହସରେ-1	
figs-abstractnouns_3_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସେଠାରେ-1 ସ୍ଵାଧୀନତା {ଅଛି-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରଭୁଙ୍କ ଗୌରବରେ-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଗୌରବରୁ ଗୌରବ ପର୍ଯ୍ୟନ୍ତ ସମାନ ପ୍ରତିମୁର୍ତ୍ତି-1	
figs-abstractnouns_3_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରଶଂସାର ପତ୍ର-1	
figs-abstractnouns_3_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କର ଏ ପ୍ରକାର ଭରସା ଅଛି-1	
figs-abstractnouns_3_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କର ସମର୍ଥ ଈଶ୍ବରଙ୍କଠାରୁ {ଅଟେ-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହି ମୃତ୍ୟୁର ସେବାକାର୍ଯ୍ୟ-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଗୌରବରେ ପ୍ରକାଶିତ ହୋଇଥିଲା-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ ମୁଖର କ୍ଷଣସ୍ଥାୟୀ ତେଜ-1	
figs-abstractnouns_3_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅଧିକ ଗୌରବଯୁକ୍ତ-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହି ଦଣ୍ଡାଜ୍ଞାର ସେବାକାର୍ଯ୍ଯରେ ଗୌରବ {ଥିଲା-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏହି ଧାର୍ମିକତାର ସେବାକାର୍ଯ୍ୟରେ ଆହୁରି ଅଧିକ ଗୌରବରେ ପ୍ରଚୁର ହୁଏ-1	
figs-abstractnouns_4_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଯୀଶୁଙ୍କ ଜୀବନ-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ମୃତ୍ୟୁମୁଖରେ-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଯୀଶୁଙ୍କ ଜୀବନ-1	
figs-abstractnouns_4_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କଠାରେ ମୃତ୍ୟୁ କିନ୍ତୁ ତୁମ୍ଭମାନଙ୍କଠାରେ ଜୀବନ କାର୍ଯ୍ୟ କରୁଅଛି-1	
figs-abstractnouns_4_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ବିଶ୍ବାସର-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅନୁଗ୍ରହ-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ବୃଦ୍ଧି ପାଇ ଈଶ୍ୱରଙ୍କ ଗୌରବ ପାଇଁ ବହୁଳ ଧନ୍ୟବାଦ ଦେବାର କାରଣ ହେଉ-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ କ୍ଷଣକାଳସ୍ଥାୟୀ ଲଘୁ କ୍ଳେଶ-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଗୌରବ-1	
figs-abstractnouns_4_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ ଦୟାପ୍ରାପ୍ତ ହୋଇଅଛୁ-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଧୁର୍ତ୍ତତାରେ-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସତ୍ଯ ପ୍ରକାଶ ଦ୍ବାରା-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଖ୍ରୀଷ୍ଟଙ୍କ ଗୌରବର-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଯିଏ କି ଈଶ୍ୱରଙ୍କ ପ୍ରତିମୂର୍ତ୍ତି ଅଟନ୍ତି-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅନ୍ଧକାରରୁ-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ଗୌରବମୟ ଜ୍ଞାନର ଆଲୋକ ଦେଖାଇବା ନିମନ୍ତେ-1	
figs-abstractnouns_4_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପରାକ୍ରମର ମହାନତା-1 ଉତ୍ପନ୍ନ ହୋଇ-1	
figs-abstractnouns_5_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରଭୁ ବିଷୟକ ଭୟ-1	
figs-abstractnouns_5_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରକାଶରେ-1	
figs-abstractnouns_5_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଖ୍ରୀଷ୍ଟଙ୍କ ପ୍ରେମ-1	
figs-abstractnouns_5_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସେ} ଏକ ନୂତନ ସୃଷ୍ଟି ଅଟେ-1	
figs-abstractnouns_5_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ସମ୍ମିଳନର-1	
figs-abstractnouns_5_21__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ-1 ଈଶ୍ୱରଙ୍କ ଧାର୍ମିକତାସ୍ବରୁପ ହେଉ।-1	
figs-abstractnouns_5_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଜୀବନ-1	
figs-abstractnouns_5_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଦୃଷ୍ଟିରେ ନୁହେଁ-1 ବିଶ୍ବାସରେ-1	
figs-abstractnouns_6_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭମାନଙ୍କ ସ୍ନେହ-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଧାର୍ମିକତା ଏବଂ ବ୍ୟବସ୍ଥାହୀନତାର କି ସହଭାଗୀତା {ଅଛି-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅନ୍ଧକାର ସହ ଆଲୋକର କଅଣ ସହଭାଗିତା {ଅଛି-1	
figs-abstractnouns_6_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଏବଂ ବିଲିୟାର୍ ସହିତ ଖ୍ରୀଷ୍ଟଙ୍କର କି ମିଳନ {ଅଛି-1	
figs-abstractnouns_6_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ମନ୍ଦିର ସହିତ ପ୍ରତିମାଗୁଡ଼ିକର କି ସମ୍ଭନ୍ଧ {ଅଛି-1	
figs-abstractnouns_6_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଈଶ୍ୱରଙ୍କ ଅନୁଗ୍ରହ-1	
figs-abstractnouns_6_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପରିତ୍ରାଣର-1	
figs-abstractnouns_6_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ଅଧିକ ସହନଶୀଳତାରେ-1 କ୍ଲେଶରେ-1 ଦୁର୍ଦ୍ଦଶାରେ-1 ସଙ୍କଟରେ-1	
figs-abstractnouns_6_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପ୍ରହାରରେ-1 କାରାବାସରେ-1 ବିପ୍ଲବରେ-1 କଠିନ ପରିଶ୍ରମରେ-1 ରାତ୍ରି} ଜାଗରଣରେ-1 ଉପବାସରେ-1	
figs-abstractnouns_6_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ପବିତ୍ରତାରେ-1 ଜ୍ଞାନରେ-1 ଧୈର୍ଯ୍ଯରେ-1 ଦୟାରେ-1 ପବିତ୍ର ଆତ୍ମାରେ-1 ନିଷ୍କପଟ ପ୍ରେମରେ-1	
