Reference	Localized Group	Message	Selections	
figs-explicit_20_29__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ତୁମ୍ଭେ ବିଶ୍ବାସ କରୁଅଛ ଯେ ମୁଁ ପୁନ୍ନରୁଥିତ ହୋଇଅଛି-1	
figs-explicit_20_29__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କୁ-1 ଯେଉଁମାନେ ମୋତେ ଦେଖି ନାହାନ୍ତି-1	
figs-explicit_20_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେମାନେ ସମାଧିରୁ ପ୍ରଭୁଙ୍କ ଶରୀର ନେଇ ଯାଇଅଛନ୍ତି-1	
figs-explicit_20_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ସେ ଏହି ବିଷୟସବୁ ଦେଖିଲେ ଓ ବିଶ୍ବାସ କଲେ ଯେ ଯୀଶୁ ପ୍ରକୃତରେ ପୁନର୍ବାର ଜୀବିତ ହୋଇଥିଲେ-1	
figs-explicit_20_9__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଧର୍ମଶାସ୍ତ୍ରରେ ଭାବବାଦୀମାନେ ଯାହା ଲେଖିଥିଲେ ସେଥିରୁ ସେମାନେ ବୁଝିଲେ ନାହିଁ-1	
figs-explicit_21_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଈଶ୍ବରଙ୍କୁ ସମ୍ଭ୍ରମ କରିବା ପାଇଁ ପିତର କିପରି ମୃତ୍ୟୁଭୋଗ କରିବେ ତାହା ସୁଚନା ଦେବାକୁ-1	
figs-explicit_21_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ମୋହର ଅନୁଗମନ କର-1	
figs-explicit_21_24__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭେମାନେ ଜାଣୁ-1	
figs-idiom_21_7__1	Idiom	unable to migrate selection, no match found for check in new resources	ଡେଇଁ ପଡ଼ିଲେ-1	
figs-metaphor_15_6__1	Metaphor	unable to migrate selection, no match found for check in new resources	କୃଷକଙ୍କ କାର୍ଯ୍ୟକାରୀମାନେ ସେସବୁ ଏକାଠି କରନ୍ତି ଓ ସେସବୁ ନିଆଁରେ ପକାନ୍ତି ଓ ସେସବୁ ପୋଡ଼ିଦିଅନ୍ତି-1	
figs-metonymy_12_28__1	Metonymy	unable to migrate selection, no match found for check in new resources	ସେଥିରେ ଈଶ୍ବର ଆକାଶରୁ କଥା କହିଲେ-1	
figs-metonymy_12_38__1	Metonymy	unable to migrate selection, no match found for check in new resources	ଏହି ପରି ଦେଖାଗଲା-1 କେହି ଜଣେ ଶକ୍ତି ଦେଖି ନାହାନ୍ତି ଯାହା ପ୍ରଭୁ ପ୍ରକାଶ କରିଛନ୍ତି-1	
figs-metonymy_17_18__2	Metonymy	unable to migrate selection, no match found for check in new resources	ସେମାନଙ୍କ ମଧ୍ୟକୁ-1 ଜଗତରେ ଲୋକମାନଙ୍କ ମଧ୍ୟକୁ-1	
figs-metonymy_18_36__2	Metonymy	unable to migrate selection, no match found for check in new resources	ଏହି ପାପମୟ ଜଗତ ଅନ୍ତର୍ଗତ-1 ଏହା କଲେ-1 ଏହି ପାପମୟ ଜଗତ ଅନ୍ତର୍ଗତ-2	
figs-metonymy_20_31__1	Metonymy	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ ନାମରେ ଅନନ୍ତ ଜୀବନ-1	
grammar-connect-logic-goal_1_31__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ଇସ୍ରାଏଲର ଲୋକମାନଙ୍କ ନିକଟରେ ତାହାଙ୍କୁ ପ୍ରକାଶ କରିବାର ପ୍ରଥମ ଉଦ୍ଦେଶ୍ବ ନିମନ୍ତେ-1	
grammar-connect-logic-goal_6_52__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ଆମ୍ଭମାନଙ୍କ ନିମନ୍ତେ ଏହା ଭୋଜନ କରିବା ପାଇଁ-1	
grammar-connect-logic-goal_9_39__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	ପରିଣାମ ଏପରି ହେବ-1 ଯାହା ଯେଉଁ ଲୋକମାନେ ଅନୁଭବ କରିବେ ସେମାନେ ଈଶ୍ବରଙ୍କ ସତ୍ୟତା ଉପଲବ୍ଧି କରିବେ ନାହିଁ ସେମାନେ ଏହାକୁ ଉପଲବ୍ଧି କରିବେ-1 ଯେପରି ଜଣେ ଅନ୍ଧ ବ୍ୟକ୍ତି ଦେଖି ପାରୁଅଛି-1 ଅନ୍ୟଏକ ପରିଣାମ ଏହା ହେବ ଯେ-1 ଯେଉଁ ଲୋକମାନେ ଭାବନ୍ତି ଯେ ସେମାନେ ଈଶ୍ବରଙ୍କ ସତ୍ୟତା ଉପଲବ୍ଧି କରୁଅଛନ୍ତି ସେମାନେ ଏହା ଉପଲବ୍ଧି କରିବେ ନାହିଁ-1 ସେହି ବ୍ୟକ୍ତି ପରି ଯିଏ ଦେଖେ ଓ ଅନ୍ଧ ହୋଇଯାଏ-1	
grammar-connect-time-sequential_3_22__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ଏହିସବୁ ବିଷୟ ଘଟିଗଲା ପରେ-1	
grammar-connect-time-sequential_5_14__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ଏହାପରେ-1	
grammar-connect-time-sequential_5_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ଏହା କରିଲା ପରେ-1	
grammar-connect-time-sequential_6_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ଏହି ବିଷୟସବୁ ଘଟିଯିବାର କିଛି ସମୟ ପରେ-1	
grammar-connect-time-sequential_7_1__1	Connect — Sequential Time Relationship	unable to migrate selection, no match found for check in new resources	ଏହି ବିଷୟସବୁ ଘଟିଗଲା ପରେ-1	
guidelines-sonofgodprinciples_17_21__1	Translating Son and Father	unable to migrate selection, no match found for check in new resources	ଜଗତରେ ଲୋକମାନେ ଯେପରି ଜାଣି ପାରିବେ ଯେ ତୁମ୍ଭେ ମୋତେ ଏଠାକୁ ପ୍ରେରଣ କରିଅଛ ସେଥିପାଇଁ-1	
translate-names_19_39__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	ଯିଏ ଥରେ ରାତ୍ରରେ ଯୀଶୁଙ୍କ ନିକଟକୁ ଆସିଥିଲେ,-1	
writing-background_11_5__1	Background Information	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ମାର୍ଥା-1 ତାଙ୍କ ଭଉଣୀ ମରିୟମ-1 ଓ ଲାଜାରଙ୍କୁ ସ୍ନେହ କରୁଥିଲେ-1	
writing-background_1_24__1	Background Information	unable to migrate selection, no match found for check in new resources	ଏହି ଯାଜକମାନେ ଓ ଲେବୀୟମାନେ-1 ଯେଉଁମାନଙ୍କୁ ଯିରୁଶାଲମରେ ନେତାମାନେ ଯୋହନଙ୍କ ନିକଟକୁ ପଠାଇଥିଲେ-1 ଫାରୁଶୀ ଥିଲେ-1	
writing-background_1_44__1	Background Information	unable to migrate selection, no match found for check in new resources	ଫିଲିପ୍ପ-1 ଗାଲିଲୀରେ-1 ବେଥ୍‌ସାଇଦାର ନଗରରୁ ଥିଲେ-1 ଏହା ମଧ୍ୟ ସେହି ନଗର ଅଟେ ଯାହା-1 ଯେଉଁଠାରୁ ଆନ୍ଦ୍ରୀୟ ଓ ପିତର ଥିଲେ-1	
writing-background_2_9__1	Background Information	unable to migrate selection, no match found for check in new resources	ଦ୍ରାକ୍ଷାରସ କେଉଁଠାରୁ ଆସିଥିଲା ତାହା ସେ ଜାଣି ନ ଥିଲେ-1 ଯଦିୟ ଯେଉଁ ପରିଚାରକମାନେ ଜଳ କାଢ଼ିଥିଲେ-1 ଜାଣିଥିଲେ-1	
writing-background_5_1__1	Background Information	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ଏହା କରିଲା ପରେ-1 ଅନ୍ୟଏକ ଯିହୁଦୀମାନଙ୍କ ପର୍ବ ନିମନ୍ତେ ସମୟ ଉପସ୍ଥିତ ହେଲା-1 ଆଉ ଯୀଶୁ {ପର୍ବ ପାଳନ କରିବାକୁ-1 ଯିରୁଶାଲମର ନଗରକୁ ଯାତ୍ରା କଲେ-1	
writing-background_6_59__1	Background Information	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ଏହି ବକ୍ତବ୍ଯ ସମାଜଗୃହରେ-1 ଯିହୁଦୀମାନଙ୍କ ନେତାମାନଙ୍କୁ-1 କହିଲେ ଯେଉଁ ସମୟରେ ସେ କଫର୍ନାହୁମ୍‌ର ନଗରରେ ଶିକ୍ଷା ଦେଉଥିଲେ-1	
writing-background_7_2__1	Background Information	unable to migrate selection, no match found for check in new resources	ବର୍ତ୍ତମାନ ସେହି ସମୟରେ ପ୍ରାୟ ଯିହୁଦୀମାନଙ୍କ କୁଟିରବାସ ପର୍ବ ଆସିବାର ଥିଲା-1	
writing-pronouns_1_11__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେହି ବାକ୍ୟ ଆପଣା ନିଜ ଲୋକ-1 ଯିହୁଦୀମାନଙ୍କ-1 ନିକଟକୁ ଆସିଲେ-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କୁ-1	
writing-pronouns_1_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ଈଶ୍ବରଙ୍କ ସନ୍ତାନମାନେ-1	
writing-pronouns_1_14__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କୁ ଆପଣା ଗୌରବମୟ ମହିମା ପ୍ରକାଶ କରିବା-1	
writing-pronouns_1_15__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେହି ବାକ୍ୟ-1	
writing-pronouns_1_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୋହନ ସେମାନଙ୍କୁ କହିଲେ-1	
writing-pronouns_1_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ଘଟଣାବଳୀ-1	
writing-pronouns_1_31__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଇସ୍ରାଏଲର ଲୋକମାନଙ୍କ ନିକଟରେ ତାହାଙ୍କୁ ପ୍ରକାଶ କରିବାର ପ୍ରଥମ ଉଦ୍ଦେଶ୍ବ ନିମନ୍ତେ-1	
writing-pronouns_1_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ବ୍ୟକ୍ତି-1 ଯୀଶୁ-1	
writing-pronouns_1_4__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେହି ବାକ୍ୟ-1	
writing-pronouns_1_50__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହା ଅପେକ୍ଷା ଅଧିକ ମହତ୍ ବିଷୟମାନ-1	
writing-pronouns_1_7__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ {ସାକ୍ଷ୍ୟ-1 ର ଅର୍ଥ ଦ୍ବାରା-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ଆଶ୍ଚର୍ଯ୍ୟକର୍ମ କରିବାର କିଛି ସମୟ ଉତ୍ତାରେ-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ଓ ତାହାଙ୍କ ମାତା-1	
writing-pronouns_2_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏସବୁ ବିଷୟ-1	
writing-pronouns_2_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ପରବର୍ତ୍ତୀ ସମୟରେ-1 ଯେତେବେଳେ ଯୀଶୁ-1 ଥିଲେ-1	
writing-pronouns_3_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ମୁଁ ଯାହା କହୁଅଛି ତାହା ତୁମ୍ଭେ ବୁଝିବା ଉଚିତ୍-1	
writing-pronouns_3_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କ ପୁତ୍ରଙ୍କଠାରେ-1	
writing-pronouns_3_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହା-1	
writing-pronouns_4_19__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁଙ୍କୁ-1	
writing-pronouns_4_30__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁଙ୍କ ନିକଟକୁ-1	
writing-pronouns_4_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯେତେବେଳେ ସେ ଜାଣି ପାରିଲେ ଯେ ଫାରୁଶୀମାନେ ତାହାଙ୍କ ପ୍ରତି ସଚେତନ ଥିଲେ-1 ଯୀଶୁ-1 ପରିତ୍ୟାଗ କଲେ-1	
writing-pronouns_4_43__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ-1 ପରିତ୍ୟାଗ କଲେ-1	
writing-pronouns_4_46__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ-1 ଫେରି ଗଲେ-1	
writing-pronouns_4_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁଙ୍କୁ-1	
writing-pronouns_5_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତେଣୁ-1	
writing-pronouns_5_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ ସେମାନଙ୍କୁ ଏହି ଉତ୍ତର ଦେଲେ-1	
writing-pronouns_5_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ପରିଣାମ ସ୍ବରୁପ-1 ଏହା କହିବାରୁ ତାହାଙ୍କୁ-1	
writing-pronouns_5_20__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଆଶ୍ଚର୍ଯ୍ୟଜନକ କାର୍ଯ୍ୟ ଅପେକ୍ଷା ମହାନ ଆଶ୍ଚର୍ଯ୍ୟଜନକ କାର୍ଯ୍ୟସବୁ-1 ଯାହା ମୁଁ ପୁର୍ବରୁ କରିଅଛି-1	
writing-pronouns_5_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏଥିରେ ଚମକୃତ ହୁଅ ନାହିଁ-1 ଯାହା ପିତା କରିଛନ୍ତି-1	
writing-pronouns_5_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ବାପ୍ତିଜକ ଯୋହନଙ୍କ ବିଷୟରେ ମୁଁ ଏହା କହୁଅଛି-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଯୀଶୁ-1 କହିଲେ-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଏହି ବକ୍ତବ୍ଯ-1 ଯିହୁଦୀମାନଙ୍କ ନେତାମାନଙ୍କୁ-1	
writing-pronouns_6_61__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସେ ଯାହା କହିଥିଲେ ସେବିଷୟରେ-1 ମୋହର ଶିକ୍ଷା-1	
writing-pronouns_6_65__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	କାରଣ-1 ତୁମ୍ଭମାନଙ୍କ ମଧ୍ୟରୁ କେତେକ ମୋତେ ବିଶ୍ବାସ କରୁ ନାହଁ-1	
writing-pronouns_6_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ତାହାଙ୍କର-1 ଯୀଶୁଙ୍କୁ-1	
writing-pronouns_8_40__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ଅବ୍ରହାମ ସେହିପରି କିଛି ହିଁ କଲେ ନାହିଁ-1	
writing-pronouns_9_22__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ସାକ୍ଷ୍ୟ ଦେବେ ଯେ ଯୀଶୁ ମସୀହ ଥିଲେ-1	
