Reference	Localized Group	Message	Selections	
figs-explicit_19_26__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	ತಾವು ಏನನ್ನು ಪಡೆದುಕೊಂಡಿರುತ್ತಾರೋ ಅದನ್ನು ಉತ್ತಮವಾಗಿ ಉಪಯೋಗ ಮಾಡದ ಜನರಿಂದ ಈಗಾಗಲೇ ಅವರ ಹತ್ತಿತ ಇದ್ದದ್ದನ್ನು ಸಹ ತೆಗೆದುಬಿಡುವೇನು’-1	
figs-explicit_20_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಅವರು ಆ ಸೇವಕನನ್ನು ಹೊಡೆದರು ಮತ್ತು ವನಿಗೆ ದ್ರಾಕ್ಷಿಯನ್ನು ಕೊಡದೆ ಕಳುಹಿಸಿದರು-1	
figs-explicit_20_36__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಏಕೆಂದರೆ ಅವರು ಇನ್ನು ಮುಂದೆ ಸಾಯಲು ಸಾಧ್ಯವಿಲ್ಲ-1	
figs-explicit_23_48__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಈ ಮನುಷ್ಯರು ಸಾಯುವುದನ್ನು ನೋಡಲು ಅಲ್ಲಿ ಸೇರಿದ್ದ-1	
figs-explicit_23_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಅವರು ಹೇಳಿದ್ದನ್ನು ಪಿಲಾತನು ಕೇಳಿದಾಗ-1	
figs-explicit_7_44__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 3 similar checks	ಈ ಮಹಿಳೆ ತನ್ನ ಕಣ್ಣೀರಿನಿಂದ ನನ್ನ ಪಾದಗಳನ್ನು ತೊಳೆದು-1	
figs-explicit_8_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಯಾರಾದರೂ ದೇವರ ಸತ್ಯವನ್ನು ನಂಬುವುದಾದರೆ, ಇನ್ನೂ ಹೆಚ್ಚಾಗಿ ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವಂತೆ ದೇವರು ಅವನನ್ನು ಬಲಪಡಿಸುತ್ತಾನೆ-1	
figs-explicit_8_46__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ನನಗೆ ತಿಳಿದಿದೆ-1 ನನ್ನಿಂ-1 ಶಕ್ತಿ ಹೊರಟುಹೋಗಿದೆ-1 ಆ ವ್ಯಕ್ತಿಯನ್ನು ಗುಣಪಡಿಸಲು-1	
figs-explicit_9_58__1	Assumed Knowledge and Implicit Information	unable to migrate selection, there are 2 similar checks	ಮನುಷ್ಯಕುಮಾರನಾದ ನನಗೆ-1	
figs-idiom_17_22__1	Idiom	unable to migrate selection, there are 3 similar checks	ನೀವು-1 ನೋಡಲು ಬಯಸುವ-1	
figs-idiom_1_76__1	Idiom	unable to migrate selection, there are 3 similar checks	ನೀನಂತೂ-1 ಪ್ರವಾದಿಯೆಂದು ಕರೆಯಲ್ಪಡುವಿ-1	
figs-idiom_1_76__1	Idiom	unable to migrate selection, there are 3 similar checks	ಕರ್ತನು ಬರುವುದರೊಳಗಾಗಿ-1 ನಿನ್ನ ಕೆಲಸವನ್ನು ಆರಂಭಿಸುತ್ತೀ.-1	
figs-metaphor_10_16__1	Metaphor	unable to migrate selection, there are 3 similar checks	ನನ್ನನ್ನು ನಿರಾಕರಿಸುವವನು {ನಿಜವಾಗಿಯೂ} ನನ್ನನ್ನು ಕಳುಹಿಸಿದ ದೇವರನ್ನು ನಿರಾಕರಿಸುತ್ತಾರೆ”.-1	
figs-metaphor_12_34__1	Metaphor	unable to migrate selection, there are 3 similar checks	ನೀನು ಯಾವುದನ್ನು ಕೂಡಿಸಿಡುತ್ತೀರೋ, ಅದರ ಕುರಿತಾಗಿಯೇ ನೀವು ಯೋಚಿಸುತ್ತೀರಿ ಮತ್ತು ಅದರ ಮೇಲೆಯೇ ನಿಮ್ಮ ಸಮಯವನ್ನು ಕಳೆಯುತ್ತೀರಿ.-1	
figs-metaphor_12_34__1	Metaphor	unable to migrate selection, there are 3 similar checks	ನೀನು ಯಾವುದನ್ನು ಕೂಡಿಸಿಡುತ್ತೀರೋ-1	
figs-metaphor_1_66__1	Metaphor	unable to migrate selection, there are 2 similar checks	ಅದರ ಕುರಿತು ಆಲೋಚಿಸುತ್ತಿದ್ದರು-1	
figs-metaphor_1_79__1	Metaphor	unable to migrate selection, there are 3 similar checks	ಯಾರಿಗೆ ಸತ್ಯದ ಬಗ್ಗೆ ತಿಳಿದಿಲ್ಲವೋ ಅವರಿಗೆ ಅದನ್ನು ಈ ರಕ್ಷಕನು ತೋರಿಸಿಕೊಡುತ್ತಾನೆ-1	
figs-metaphor_20_10__1	Metaphor	unable to migrate selection, there are 2 similar checks	ಮತ್ತು ವನಿಗೆ ದ್ರಾಕ್ಷಿಯನ್ನು ಕೊಡದೆ ಕಳುಹಿಸಿದರು.-1	
figs-metaphor_20_18__1	Metaphor	unable to migrate selection, there are 2 similar checks	ಯಾರಾದರೂ ಅದರ-1 ಬಿದ್ದರೆ-1 ಜಜ್ಜಿ ಹಾಕುತ್ತದೆ”.-1	
figs-metaphor_21_14__1	Metaphor	unable to migrate selection, there are 2 similar checks	ನಿಮ್ಮನ್ನು ರಕ್ಷಿಸಿಕೊಳ್ಳಲು-1	
figs-metaphor_3_16__1	Metaphor	unable to migrate selection, there are 2 similar checks	ಆತನು-5 ದೀಕ್ಷಾಸ್ನಾನ ಮಾಡಿಸುವನು-1 ಆತನು ನಿಮಗೆ ತೀರ್ಪು ನೀಡುವನು ಮತ್ತು ಶುದ್ಧಮಾಡುವನು.-1	
figs-metaphor_3_8__1	Metaphor	unable to migrate selection, there are 5 similar checks	ನಿಮ್ಮ ಹಿಂದಿನ ಪಾಪಮಯವಾದ ಜೀವಿತವನ್ನು ನೀವು ನಿಜವಾಗಿಯೂ ತಿರಸ್ಕರಿಸಿದ್ದೀರೆಂದು ತೋರಿಸುವ ಕ್ರಿಯೆಗಳನ್ನು ನೀವು ಮಾಡಬೇಕು!-1	
figs-metaphor_3_9__1	Metaphor	unable to migrate selection, there are 2 similar checks	ನೀವು ಒಳ್ಳೇ ಹಣ್ಣನ್ನು ಕೊಡದಿರುವ ಹಣ್ಣಿನ ಮರಗಳಂತೆ ಇದ್ದೀರಿ.-1 ನೀವು ಪಾಪ ಮಾಡುವುದನ್ನು ಮುಂದುವರೆಸುತ್ತಾ ಹೋದರೆ ಈ ರೀತಿಯಾಗಿ ನಿಮ್ಮನ್ನು ಶಿಕ್ಷಿಸಲು-1	
figs-metaphor_6_41__1	Metaphor	unable to migrate selection, there are 3 similar checks	ನಿಮ್ಮಲ್ಲಿ ಯಾರೂ ಇನ್ನೊಬ್ಬ ವ್ಯಕ್ತಿಯ ಸಣ್ಣ ದೋಷಗಳ ಬಗ್ಗೆ ಚಿಂತಿಸಬಾರದು-1 ಇಲ್ಲದಿದ್ದರೆ-1 ಆ ವ್ಯಕ್ತಿಯ ಕಣ್ಣಿನಲ್ಲಿರುವ ಚುಕ್ಕೆಯನ್ನು ಗಮನಿಸಿದಂತೆ.-1	
figs-metaphor_6_45__3	Metaphor	unable to migrate selection, there are 5 similar checks	ಜನರು-3 ಏನು ಆಲೋಚಿಸುತ್ತಾರೋ ಅದೇ ರೀತಿಯಾಗಿ ಮಾತನಾಡುತ್ತಾರೆ ಮತ್ತು ನಡೆದುಕೊಳ್ಳುತ್ತಾರೆ-1	
figs-metaphor_8_12__1	Metaphor	unable to migrate selection, there are 3 similar checks	ದಾರಿಯಲ್ಲಿ ಬಿದ್ದ ಬೀಜಗಳು {ಯಾವಾಗ ಏನಾಗುತ್ತದೆ ಎಂಬುದನ್ನು ತೋರಿಸುತ್ತದೆ} ಜನರು ದೇವರ ಸಂದೇಶವನ್ನು ಮೇಲ್ನೋಟಕ್ಕೆ ಮಾತ್ರ ಅರ್ಥಮಾಡಿಕೊಳ್ಳುತ್ತಾರೆ-1	
figs-metonymy_11_50__1	Metonymy	unable to migrate selection, there are 2 similar checks	ಜನರು ಕೊಂದ ಎಲ್ಲಾ ಪ್ರವಾದಿಗಳ-1	
figs-metonymy_11_51__1	Metonymy	unable to migrate selection, there are 2 similar checks	{ಆದಾಮನ ಮಗನಾದ} ಹೆಬೇಲನಿಂದ {ಅವನ ಸಹೋದರನಾದ ಕಾಯೀನನು ಅವನನ್ನು ಕೊಂದನು,-1 ದೇವಾಲಯದಲ್ಲಿ-1 {ಪ್ರವಾದಿಯಾದ} ಜಕರೀಯನನ್ನು ಕೊಂದು ಹಾಕಿದ ತನಕ-1	
figs-metonymy_1_2__1	Metonymy	unable to migrate selection, there are 2 similar checks	ಈ ಸಂಗತಿಗಳು ಸಂಭವಿಸುವುದನ್ನು ನೋಡಿದ ಜನರು-1 ಆ ಜನರು-1 ಸಮಯದಿಂದ ಇದ್ದವರು-1	
figs-metonymy_1_2__1	Metonymy	unable to migrate selection, there are 2 similar checks	ಅವರು-2 ಈ ಕಥೆಯನ್ನು ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ-1	
figs-metonymy_21_23__1	Metonymy	unable to migrate selection, there are 2 similar checks	ದೇಶದಲ್ಲಿ ಬಹಳವಾಗಿ ಸಂಕಟವನ್ನು ಉಂಟಾಗುತ್ತದೆ.-1	
figs-metonymy_22_30__1	Metonymy	unable to migrate selection, there are 2 similar checks	ಇಸ್ರಾಯೇಲಿನ ಹನ್ನೆರಡು ಕುಲಗಳಿಗೆ-1	
figs-nominaladj_13_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಮುಂದಿನ ವರ್ಷ-1 ಅದನ್ನು ಬೆಳೆಯಲು ನಾವು ಅನುಮತಿಸಬಹುದು-1 ಅಷ್ಟರೊಳಗೆ-1	
figs-nominaladj_15_4__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಕಳೆದುಹೋದ ಕುರಿಗಳನ್ನು-1	
figs-nominaladj_17_10__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ದೇವರು ನಿಮಗೆ ಹೇಳಿದ್ದನ್ನೆಲ್ಲಾ-1	
figs-nominaladj_17_9__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಮಾಡಲು ಹೇಳಿದ ಕೆಲಸವನ್ನು ಅವನು ಮಾಡಿದ ಮಾತ್ರಕ್ಕೆ-1	
figs-nominaladj_19_10__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ದೇವರಿಗೆ, ಅವಿಧೇಯರಾಗಿರುವ (ನಿಮ್ಮಂತಹ) ಜನರನ್ನು-1	
figs-nominaladj_23_41__1	Nominal Adjectives	unable to migrate selection, there are 2 similar checks	ನಾವು ಮಾಡಿರುವ ಕೆಟ್ಟ ಕೆಲಸಕ್ಕೆ-1	
figs-nominaladj_23_47__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಏನಾಯಿತು ಎಂದು ನೋಡಿದಾಗ-1	
figs-nominaladj_23_48__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ನಿಜವಾಗಿಯೂ ನಡೆದದ್ದನ್ನು ನೋಡಿದಾಗ-1	
figs-nominaladj_24_18__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಸಂಭವಿಸಿದ ಘಟನೆಗಳ-1	
figs-nominaladj_24_44__1	Nominal Adjectives	unable to migrate selection, no match found for check in new resources	ಮೆಸ್ಸಿಯನಾದ ನನ್ನ ಕುರಿತು ಆತನು ಹೇಳಿದ ಪ್ರತಿಯೊಂದನ್ನೂ-1	
figs-quotesinquotes_16_7__1	Quotes within Quotes	unable to migrate selection, there are 2 similar checks	ಅವನು-1 ಕೇಳಿದನು-1 ಆ ಮನುಷ್ಯನು-1 ಒಂದು ಸಾವಿರ ಖಂಡುಗದಷ್ಟು ಗೋದಿ-1 ಎಂದು ಉತ್ತರಿಸಿದನು-1 ಅವನಿಗೆ-1 ನಿನ್ನ ಲೆಕ್ಕಪತ್ರವನ್ನು ತೆಗೆದುಕೊಂಡು ಎಂಟು ನೂರು ಖಂಡುಗಗಳು ಎಂದು ಅದನ್ನು ಬದಲಾಯಿಸಿ ಬರೆದುಕೊಡು-1	
figs-rquestion_22_27__1	Rhetorical Question	unable to migrate selection, there are 2 similar checks	ಊಟದ ಮೇಜಿನಲ್ಲಿ ಕುಳಿತು ಊಟ ಮಾಡುವವನು ಮುಖ್ಯ ವ್ಯಕ್ತಿಯೆಂದು ಪರಿಗಣಿಸಲ್ಪಡುತ್ತಾನೆಯೇ ಹೊರತು ಆಹಾರವನ್ನು ತಂದು ಕೊಡುವ ಸೇವಕನಲ್ಲ-1	
grammar-connect-exceptions_10_22__1	Connect — Exception Clauses	unable to migrate selection, there are 2 similar checks	ಮಾತ್ರ ನಿಜವಾಗಿಯೂ-1 ತಿಳಿದಿದ್ದಾನೆ-1 ಆತನ ಮಗನಾದ-1 ನಾನು ಮಾತ್ರ-1 ನನ್ನ ತಂದೆಯನ್ನು ನಿಜವಾಗಿಯೂ ತಿಳಿದಿದ್ದೇನೆ-1	
translate-names_10_13__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	ಖೊರಾಜೀನ್-1 ಬೇತ್ಸಾಯಿದ ಪಟ್ಟಣಗಳಲ್ಲಿ-1	
translate-names_20_37__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	ಅಬ್ರಹಾಮನ-1 ಇಸಾಕನ-1 ಯಾಕೋಬನ-1	
translate-names_22_3__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	ಇಸ್ಕರಿಯೂತ-1 ಯೂದನಲ್ಲಿ-1	
translate-names_3_1__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	ಪೊಂತ್ಯ ಪಿಲಾತನು-1 ಅಂತಿಪನಾದ ಹೆರೋದನು-1 ಫಿಲಿಪ್ಪನು-1 ಲುಸನ್ಯನು-1	
translate-names_3_1__1	How to Translate Names	unable to migrate selection, there are 3 similar checks	ಯೂದಾಯ ಪ್ರಾಂತ್ಯದ-1 ಗಲಿಲಾಯ ಜಿಲ್ಲೆಯನ್ನು-1 ಇತುರಾಯ ತ್ರಕೋನೀತಿ-1 ಅಬಿಲೇನ್ ಪ್ರಾಂತ್ಯವನ್ನು ಆಳುತ್ತಿದ್ದನು-1	
translate-names_6_15__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	{ಲೇವಿ ಎಂದು ಇನ್ನೊಂದು ಹೆಸರು ಹೊಂದಿದ್ದ,} ಮತ್ತಾಯ; ತೋಮ; ಅಲ್ಫಾಯನ ಮಗನಾದ ಇನ್ನೊಬ್ಬ ಯಾಕೋಬ;-1 ಸೀಮೋನ-1	
translate-names_8_3__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	ಯೋವಾನ್ನಳು-1 ಸುಸನ್ನಳು-1	
translate-names_8_3__1	How to Translate Names	unable to migrate selection, there are 2 similar checks	ರಾಜನಾದ ಹೆರೋದನ-1 ಕೂಜನ-1	
translate-symaction_18_13__1	Symbolic Action	unable to migrate selection, there are 2 similar checks	ಅವನು ತನ್ನ ಎದೆಯನ್ನು ಬಡಿದುಕೊಳ್ಳುತ್ತ-1	
translate-unknown_12_24__1	Translate Unknowns	unable to migrate selection, there are 2 similar checks	ಕೋಣೆಗಳಾಗಲಿ ಅಥವಾ ಕಟ್ಟಡಗಳಾಗಲಿ ಇಲ್ಲ,-1	
translate-unknown_12_38__1	Translate Unknowns	unable to migrate selection, there are 2 similar checks	ಸಂಜೆಯಲ್ಲಿ ತಡವಾಗಿ-1 ಮಧ್ಯರಾತ್ರಿಯಲ್ಲಿ-1	
writing-participants_16_1__1	Introduction of New and Old Participants	unable to migrate selection, there are 2 similar checks	ಯೇಸು ತನ್ನ ಶಿಷ್ಯರಿಗೂ ಕೂಡ ಹೇಳಿದನು,-1	
writing-pronouns_20_41__1	Pronouns — When to Use Them	unable to migrate selection, there are 2 similar checks	ಯೇಸು ಅವರಿಗೆ ತನ್ನದೇ ಆದ ಒಂದು ಕಷ್ಟಕರವಾದ ಪ್ರಶ್ನೆಯನ್ನು ಕೇಳಿದನು-1 ಆತನು ಹೇಳಿದನು-1	
