Reference	Localized Group	Message	Selections	
figs-activepassive_4_19__1	Active or Passive	unable to migrate selection, no match found for check in new resources	ख्रीष्‍ट नबनिनुभएसम्म-1	
figs-activepassive_4_22__1	Active or Passive	unable to migrate selection, no match found for check in new resources	लेखिएको छ-1	
figs-activepassive_4_24__1	Active or Passive	unable to migrate selection, no match found for check in new resources	यी कुराहरूलाई एउटा रूपक दृष्‍टान्‍त झै वर्णन गरिन्छ,-1	
figs-activepassive_4_27__1	Active or Passive	unable to migrate selection, no match found for check in new resources	यस्तो लेखिएको छ-1	
figs-activepassive_4_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	उसको बुबाले निर्धारण गरेको समय-1	
figs-activepassive_4_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	यस जगत्‌का आधारभूत सिद्धान्‍तहरूको बन्धनमा थियौँ ।-1	
figs-activepassive_4_5__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हामी धर्मपुत्रको रूपमा स्वीकारिऔँ।-1	
figs-activepassive_4_9__1	Active or Passive	unable to migrate selection, no match found for check in new resources	तिमीहरू परमेश्‍वरद्वारा चिनिएका छौ भने-1	
figs-activepassive_5_13__1	Active or Passive	unable to migrate selection, no match found for check in new resources	तिमीहरू स्वतन्‍त्रताको निम्ति बोलाइएका छौ-1	
figs-activepassive_5_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	सारा व्यवस्था एउटै आज्ञामा पुरा भएको छ,-1	
figs-activepassive_5_15__1	Active or Passive	unable to migrate selection, no match found for check in new resources	तिमीहरू आफै एक अर्काबाट नष्‍ट हुन नपरोस्-1	
figs-activepassive_5_18__1	Active or Passive	unable to migrate selection, no match found for check in new resources	आत्माले तिमीहरूलाई अगुवाइ गर्नुहुन्‍छ-1	
figs-activepassive_5_1__1	Active or Passive	unable to migrate selection, no match found for check in new resources	फेरि-1 मुनि नपर-1	
figs-activepassive_5_25__1	Active or Passive	unable to migrate selection, no match found for check in new resources	हामी आत्माद्वारा जिउँछौँ-1	
figs-activepassive_5_2__1	Active or Passive	unable to migrate selection, no match found for check in new resources	कि तिमीहरूको खतना भए तापनि-1	
figs-activepassive_5_3__1	Active or Passive	unable to migrate selection, no match found for check in new resources	खतना गरिएका-1	
figs-activepassive_5_4__1	Active or Passive	unable to migrate selection, no match found for check in new resources	धर्मी ठहराइएका छौ, तिमीहरू-1 अलग गरिएका छौ-1	
figs-activepassive_5_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	सत्‍यताद्धारा उत्प्रेरित नहुन-1	
figs-activepassive_6_12__1	Active or Passive	unable to migrate selection, no match found for check in new resources	सतावट भोग्‍न नपरोस्।-1	
figs-activepassive_6_13__1	Active or Passive	unable to migrate selection, no match found for check in new resources	खतना भएकाहरू-1 खतना भएको-1	
figs-activepassive_6_14__1	Active or Passive	unable to migrate selection, no match found for check in new resources	म संसारको लागि र संसार मेरो लागि क्रुसमा टाँगिएको छ ।-1	
figs-activepassive_6_6__1	Active or Passive	unable to migrate selection, no match found for check in new resources	सिकाइएको व्यक्तिले-1	
figs-activepassive_6_7__1	Active or Passive	unable to migrate selection, no match found for check in new resources	धोकामा नपर । परमेश्‍वरको ठट्टा गरिएको छैन-1	
figs-distinguish_2_3__1	Distinguishing Versus Informing or Reminding	unable to migrate selection, no match found for check in new resources	मसँग भएको ती-1 सलाई पनि ग्रीक भएकोले-1 थिएन-1	
figs-doublenegatives_4_30__1	Double Negatives	unable to migrate selection, no match found for check in new resources	गर्नेछैन-1	
figs-doublenegatives_5_16__1	Double Negatives	unable to migrate selection, no match found for check in new resources	गर्नेछैनौ-1	
figs-ellipsis_2_20__1	Ellipsis	unable to migrate selection, no match found for check in new resources	जुन जीवन म-1 जिउँछु-1	
figs-ellipsis_2_2__1	Ellipsis	unable to migrate selection, no match found for check in new resources	गोप्य रूपमा-1	
figs-ellipsis_2_8__1	Ellipsis	unable to migrate selection, no match found for check in new resources	अन्यजातिहरूका निम्ति पनि काम गर्नुभयो-1	
figs-ellipsis_2_9__1	Ellipsis	unable to migrate selection, no match found for check in new resources	हामी अन्यजातिहरूलाई र उनीहरू खतना भएकाहरूका माझमा जान सकून् ।-1	
figs-ellipsis_3_16__1	Ellipsis	unable to migrate selection, no match found for check in new resources	धेरै मानिसहरूलाई झै गरी-1 तर एक जनालाई झै-1	
figs-ellipsis_3_19__1	Ellipsis	unable to migrate selection, no match found for check in new resources	व्यवस्था-1	
figs-ellipsis_3_3__1	Ellipsis	unable to migrate selection, no match found for check in new resources	सुरु गरेका थियौ-1	
figs-ellipsis_4_12__1	Ellipsis	unable to migrate selection, no match found for check in new resources	म पनि तिमीहरू जस्‍तै भएको छु-1	
figs-ellipsis_4_15__1	Ellipsis	unable to migrate selection, no match found for check in new resources	कि सम्भव भए-1	
figs-ellipsis_4_25__1	Ellipsis	unable to migrate selection, no match found for check in new resources	सङ्केत गर्छिन्,-1	
figs-ellipsis_4_27__1	Ellipsis	unable to migrate selection, no match found for check in new resources	भन्‍दा-1	
figs-ellipsis_4_29__1	Ellipsis	unable to migrate selection, no match found for check in new resources	आत्माअनुसार-1	
figs-ellipsis_5_13__1	Ellipsis	unable to migrate selection, no match found for check in new resources	बरु, प्रेमद्वारा एक अर्काको सेवा गर ।-1	
figs-ellipsis_5_17__1	Ellipsis	unable to migrate selection, no match found for check in new resources	आत्माको इच्‍छा शरीरको विरुद्धमा हुन्‍छ-1	
figs-ellipsis_5_6__1	Ellipsis	unable to migrate selection, no match found for check in new resources	प्रेमद्वारा काम गर्ने विश्‍वासको-1	
figs-ellipsis_6_15__1	Ellipsis	unable to migrate selection, no match found for check in new resources	तर नयाँ सृष्‍टि-1	
figs-exclamations_2_17__1	Exclamations	unable to migrate selection, no match found for check in new resources	यो कहिल्यै नहोस्-1	
figs-exclamations_3_1__1	Exclamations	unable to migrate selection, no match found for check in new resources	हे-1	
figs-exclamations_3_21__1	Exclamations	unable to migrate selection, no match found for check in new resources	कदापि होइन !-1	
figs-exclamations_6_14__1	Exclamations	unable to migrate selection, no match found for check in new resources	मैले अरू कुनै कुरामा कहिल्यै गर्व गर्न नपरोस्-1	
figs-exclusive_1_4__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हाम्रा-2 हामीलाई-1	
figs-exclusive_2_10__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामीले-1 सम्झना निरन्तर गर्नुपर्छ-1	
figs-exclusive_2_15__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_2_16__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामीले-1 हामी-2 धर्मी ठहरिन सकौं-1	
figs-exclusive_2_17__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1 ठहरियौं भने-1	
figs-exclusive_2_4__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हाम्रो-1	
figs-exclusive_2_5__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_2_9__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_3_13__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हाम्रो-1 हामीलाई-1	
figs-exclusive_3_23__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1 कैदमा थियौँ-1	
figs-exclusive_3_24__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हाम्रो-1	
figs-exclusive_3_24__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी वि-1 धर्मी ठहरिन सकौँ-1	
figs-exclusive_3_25__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_4_26__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हाम्रो-1	
figs-exclusive_4_31__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_4_5__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1 स्वीकारिऔँ।-1	
figs-exclusive_5_1__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामीलाई-1	
figs-exclusive_5_5__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1	
figs-exclusive_6_10__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामीले-1 पाउन साथ-1 गर्नुपर्छ-1	
figs-exclusive_6_9__1	Exclusive and Inclusive ‘We’	unable to migrate selection, no match found for check in new resources	हामी-1 निरुत्साहित बन्नु पर्दैन-1 हामीले-1 कटनी गर्नेछौँ-1	
figs-exmetaphor_6_8__1	Biblical Imagery — Extended Metaphors	unable to migrate selection, no match found for check in new resources	आफ्नै शरीरको लागि छर्छ,-1 आत्मामा छर्छ-1	
figs-explicit_1_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	किनकि-1	
figs-explicit_1_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उहाँको पुत्रलाई ममा प्रकट गर्नको लागि-1	
figs-explicit_1_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ख्रीष्टको अनुग्रहमा-1	
figs-explicit_2_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हामीले गरिबहरूको सम्झना निरन्तर गर्नुपर्छ-1	
figs-explicit_2_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उनी दोषी ठहरिए-1	
figs-explicit_2_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	बाँकी यहूदीहरू-1	
figs-explicit_2_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तिनीहरूको कपटले भड्किए-1	
figs-explicit_2_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अन्यजातिहरू देखि नै पापीहरू-1	
figs-explicit_2_17__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ख्रीष्टमा धर्मी ठहरिन खोज्दा-1	
figs-explicit_2_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	म परमेश्वरमा बाँच्‍न सकूँ ।-1	
figs-explicit_2_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	म परमेश्‍वरका पुत्रमा विश्‍वास गरेर जिउँछु-1	
figs-explicit_2_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जसले मलाई प्रेम गर्नुभयो-1	
figs-explicit_2_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	आफैलाई-1 दिनुभयो-1	
figs-explicit_2_21__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	यदि धार्मिकता व्यवस्थाद्वारा आउँदछ भने-1	
figs-explicit_2_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तिनीहरूका सामु-1 राखें-1	
figs-explicit_2_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ताकि मैले जो दौड दौड़े र दौड़ीरहन्छु त्यो व्यर्थ नहोस,-1	
figs-explicit_2_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तर-1 कारणले यो भएको थियो-1	
figs-explicit_2_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	बीच ल्याएको गोप्यताको-1	
figs-explicit_2_4__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	झुटा भाइहरू-1	
figs-explicit_2_5__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हामी तिनीहरूका कुरामा-1 समर्पित भएनौँ-1	
figs-explicit_2_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	केहि जस्तो देखिनेहरू-1	
figs-explicit_2_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	कस्तो प्रकारका-1	
figs-explicit_2_6__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तिनीहरू पहिले कस्तो प्रकारका थिए मलाई केही फरक पर्दैन-1	
figs-explicit_2_7__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	देखियो-1	
figs-explicit_2_8__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	हुनेले-1	
figs-explicit_3_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जति व्यवस्था अनुसारका कामहरू-1	
figs-explicit_3_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	श्रापित हुन्‍छन्-1	
figs-explicit_3_10__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	यसरी लेखिएको छ-1	
figs-explicit_3_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	धर्मी विश्वासद्वारा जिउनेछ-1	
figs-explicit_3_11__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्वासद्वारा-1	
figs-explicit_3_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	व्यवस्था विश्‍वासबाट होइन,-1	
figs-explicit_3_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	कुराहरू-1	
figs-explicit_3_12__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	यसमा जिउनेछ ।”-1	
figs-explicit_3_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	किनकि यस्तो लेखिएको छ-1	
figs-explicit_3_13__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	काठमा-1	
figs-explicit_3_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	ख्रीष्ट येशूमा-1	
figs-explicit_3_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्वासद्वारा-1	
figs-explicit_3_15__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मानवीय-1	
figs-explicit_3_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उहाँले-1 भन्‍नुहुदैन-1	
figs-explicit_3_18__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	अनुग्रही भई-1 दिनुभयो।-1	
figs-explicit_3_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	स्वर्गदूतहरू मार्फत लागु गरिएको थियो-1	
figs-explicit_3_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	सन्‍तान नआउन्जेलसम्म-1	
figs-explicit_3_19__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	एक मध्‍यस्तकर्ताको-1	
figs-explicit_3_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	एक व्यक्ति-1	
figs-explicit_3_20__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	परमेश्‍वर एक हुनुहुन्छ।-1	
figs-explicit_3_20__2	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तर-1	
figs-explicit_3_21__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	प्रतिज्ञाहरू-1	
figs-explicit_3_21__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	जीवन दिन-1	
figs-explicit_3_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	सबै कुरा-1	
figs-explicit_3_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	पापको अधीनमा-1	
figs-explicit_3_22__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	प्रतिज्ञा-1	
figs-explicit_3_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्‍वास आउनु अघि-1	
figs-explicit_3_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	मुनि-1	
figs-explicit_3_23__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्‍वास-1	
figs-explicit_3_24__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	द्वारा-1	
figs-explicit_3_24__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्‍वास-1	
figs-explicit_3_25__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	विश्‍वास-1	
