Reference	Localized Group	Message	Selections	
writing-pronouns_1_13__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેઓ-1	
writing-pronouns_1_14__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેનો મહિમા-1	
writing-pronouns_1_15__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમના-1	
writing-pronouns_1_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેણે કહ્યું-1	
writing-pronouns_1_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ બાબતો-1	
writing-pronouns_1_31__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ કારણસર-1	
writing-pronouns_1_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ-2	
writing-pronouns_1_4__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમનામાં-1	
writing-pronouns_1_50__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આના કરતાં મોટી બાબતો-1	
writing-pronouns_1_7__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેના દ્વારા-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ પછી-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તે અને તેમની માતા-1	
writing-pronouns_2_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ કામો-1	
writing-pronouns_2_23__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	હવે જ્યારે તે-1 હતો-1	
writing-pronouns_3_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ વાતો-1	
writing-pronouns_3_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમનામાં-1	
writing-pronouns_3_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ બાબતો-1	
writing-pronouns_4_19__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમને-1	
writing-pronouns_4_30__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમની પાસે-1	
writing-pronouns_4_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તે-1 છોડીને-1 ગયા-1	
writing-pronouns_4_43__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તે-1 ગયા-1	
writing-pronouns_4_46__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તે-1 આવ્યા-1	
writing-pronouns_4_9__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેને-1	
writing-pronouns_5_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ કારણે-1	
writing-pronouns_5_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	પણ તેમણે તેઓને જવાબ આપ્યો-1	
writing-pronouns_5_18__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આને કારણે-1 તેથી-1	
writing-pronouns_5_20__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આના કરતાં પણ મહાન કામો-1	
writing-pronouns_5_28__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ જોઈને આશ્ચર્ય પામશો નહિ-1	
writing-pronouns_5_34__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	હું આ બાબતો કહું છું-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમણે-1 કહી-1	
writing-pronouns_6_59__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ વાતો-1	
writing-pronouns_6_61__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	આ વિશે-1 આ-2	
writing-pronouns_6_65__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેના કારણે-1	
writing-pronouns_6_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેમના-1 તેમને-1	
writing-pronouns_8_40__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ઇબ્રાહિમે આવું કર્યું ન હતું-1	
writing-pronouns_9_22__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	તેને ખ્રિસ્ત તરીકે કબૂલ કરશે-1	
