Reference	Localized Group	Message	Selections	
figs-abstractnouns_12_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इसमें यह भी शामिल है जब मैं कमजोर होता हूँ, जब लोग मेरे बारे में बुरी बातें कहते हैं, जब लोग मुझे चोट पहुँचाते हैं, जब लोग मुझे सताते हैं, और जब मैं संघर्ष करता हूँ-1	
figs-abstractnouns_12_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं-1 लगा रहा-1	
figs-abstractnouns_12_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यदि वैसा करना असल में गलत था,-1	
figs-abstractnouns_12_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{हो सकता है कि}-1 मैंने किसी रीति से-1 छल किया हो-1	
figs-abstractnouns_12_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कितना कमजोर हूँ।-1	
figs-abstractnouns_12_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सच-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मैं दयालु होकर तेरे प्रति कार्य करता हूँ, तो क्या तुझे बस इतना ही चाहिए। वास्तव में, जब लोग कमजोर होते हैं तब ही मैं उन्हें पूर्ण रीति से सामर्थी बनाता हूँ।”-1	
figs-abstractnouns_12_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि मैं कितना कमजोर हूँ। उस रीति से, मसीह हमेशा मुझे सामर्थी रूप से कार्य करने में सक्षम करेगा।-1	
figs-abstractnouns_13_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु ने मुझे उसका प्रतिनिधित्व करने का अधिकार-1 दिया-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	एक दूसरे के साथ शांति से जीवन व्यतीत करो-1	
figs-abstractnouns_13_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो परमेश्वर-1 वही है जो तुम्हें प्रेम करने और दूसरों के साथ शांति से रहने में सक्षम बनाता है।-1	
figs-abstractnouns_13_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	प्रभु यीशु मसीह तुम्हारे प्रति दयालु होकर कार्य करे, परमेश्वर तुमसे प्रेम रखे, और पवित्र आत्मा तुम्हारे साथ बना रहे, और तुम सब को एक साथ जोड़े।-1	
figs-abstractnouns_13_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मैंने तुमसे बातें कीं, तब तुमने मुझसे यह साबित करने की मांग की थी कि मसीह तुमसे बातें करता है-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मसीह-1 {मनुष्य के रूप में-1 ने अपने आप को निर्बल होने दिया-1	
figs-abstractnouns_13_4__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर तो सामर्थी है-1	
figs-abstractnouns_13_8__-1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर के सच्चे संदेश-2	
figs-abstractnouns_1_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम भरोसे के साथ यह अपेक्षा करते हैं-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमारे लिए प्रार्थना करने के द्वारा-1	
figs-abstractnouns_1_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जिसे वह अनुग्रहकारी होकर हमारे लिए इसलिए करेगा-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम ईमानदारी के साथ यह कह सकते हैं-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर ने हमें सक्षम किया-1 पवित्रता और सच्चाई के साथ बर्ताव किया-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम उस रीति से बर्ताव नहीं करते जिसे अविश्वासी लोग बुद्धिमानी मानते हैं-1	
figs-abstractnouns_1_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर अनुग्रहकारी होकर हमारा मार्गदर्शन करता है-1	
figs-abstractnouns_1_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मुझे भरोसा था कि तुम मुझ पर घमंड करते हो-1	
figs-abstractnouns_1_20__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर की प्रशंसा करते समय-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम तुम्हारे मालिक हैं जो तुम्हें इस बारे में आदेश देते हैं कि किस बात पर विश्वास करो और क्या करो-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वह इसलिए है कि तुम आनन्दित हो जाओ-1	
figs-abstractnouns_1_24__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	विश्वास करना है और क्या करना है-1	
figs-abstractnouns_1_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर {जो} हमारा पिता भी है, और प्रभु यीशु मसीह तुम पर अपनी दया {बनाए रखें} और {तुम्हें} शांति प्रदान करें।-1	
figs-abstractnouns_1_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	क्योंकि वही हमें हमेशा शांति प्रदान करने वाला दयालु पिता और हमारा परमेश्वर है।-1	
figs-abstractnouns_1_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब भी हम क्लेशों में पड़ते हैं उस समय परमेश्वर हमें शांति प्रदान करता है। वह ऐसा इसलिए करता है ताकि हम भी उन लोगों को शांति प्रदान कर सकें जो किसी भी रीति से क्लेश भोग रहे हैं-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो ऐसा इसलिए होता है ताकि परमेश्वर तुम्हें शांति प्रदान करे और आत्मिक रूप से तु्म्हारी रक्षा करे।-1	
figs-abstractnouns_1_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जैसे लोग हमें सताते हैं वैसे ही जब-1 तो तुम्हारे धीरज के साथ सह लेने के कारण-1	
figs-abstractnouns_1_6__2	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो ऐसा इसलिए होता है ताकि परमेश्वर तुम्हें शांति प्रदान करे-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इसलिए, हमें पूरा भरोसा है कि तुम {यीशु पर विश्वास} करते रहोगे।-1	
figs-abstractnouns_1_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर तुम्हें भी शांति प्रदान करेगा-1	
figs-abstractnouns_1_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उन बुरी बातों-1 हमारे साथ-1 घटित हुई थीं-1	
figs-abstractnouns_2_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं इस बात की चिंता करता रहा कि {जब वह तुम्हारे पास मिलने के लिए आया तो क्या घटित हुआ होगा}-1	
figs-abstractnouns_2_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर कैसा है-1	
figs-abstractnouns_2_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो एक मृत शरीर से आती है और जिसके कारण लोग मर जाते हैं-1 जो एक सजीव वस्तु से आती है और जो लोगों को जीवित रखती है-1	
figs-abstractnouns_2_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम केवल परमेश्वर की सेवा करना चाहते हैं-1 और ऐसा हम कुछ पाने के लिए नहीं करते-1	
figs-abstractnouns_2_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम्हें और मुझे दुःख न पहुँचाए-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो तुम मुझे दुःख न पहुँचाओ-1 तुम्हारे बारे-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वह बातें मैंने तुम्हें इसलिए लिखीं क्योंकि} मुझे-1 निश्चय था-1	
figs-abstractnouns_2_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मैं आनन्दित हुआ तो तुम भी आनन्द करोगे-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं बहुत दुःखी और भीतर से पीड़ित था-1	
figs-abstractnouns_2_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं तुम्हारी कितनी चिंता करता हूँ-1	
figs-abstractnouns_2_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दूसरों को दुःख दिया-1	
figs-abstractnouns_2_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	बहुत उदास होकर-1	
figs-abstractnouns_2_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि तुम-1 की चिंता करते हो-1	
figs-abstractnouns_2_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	निश्चित रूप से-1	
figs-abstractnouns_3_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{नयी वाचा} अत्यन्त तेजोमय है-1	
figs-abstractnouns_3_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वह तेजोमय थी-1 तेजोमय है!-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	चूँकि हम आश्वस्त होकर इन {तेजोमयी} वस्तुओं को {प्राप्त करने की} अपेक्षा करते हैं-1	
figs-abstractnouns_3_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	साहसी होकर-1	
figs-abstractnouns_3_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो {लोगों को पवित्रशास्त्र को समझने में} सक्षम बनाता है-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि प्रभु {परमेश्‍वर} कितना तेजोमय है-1	
figs-abstractnouns_3_18__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	ताकि हम {मसीह} के समान हो जाएँ-1 तेजोमय-2 हमें भी तेजोमय बनाता है-1	
figs-abstractnouns_3_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो इस बात को साबित करे कि हम भरोसेमंद हैं-1	
figs-abstractnouns_3_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मैं उन बातों को इसलिए कहता हूँ क्योंकि परमेश्वर-1	
figs-abstractnouns_3_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर ही हमें {शुभ संदेश की घोषणा} अच्छे से करने में सक्षम बनाता है।-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मूसा ने {उस पुरानी वाचा के अनुसार काम किया जो लोगों को मृत्युदंड का दोषी ठहराती थी-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो काम मूसा ने किया वह इतना तेजोमय था-1	
figs-abstractnouns_3_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यह {उस बात को प्रतिबिंबित करता था कि परमेश्वर कितना} तेजोमयी है, यद्यपि वह तेज अंत में मिट जाएगा।-1	
figs-abstractnouns_3_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तब वह और भी तेजोमयी हो जाती-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मूसा ने {उस पुरानी वाचा के अनुसार काम किया जो परमेश्वर द्वारा} लोगों को दोषी ठहराने की ओर अगुवाई करती थी, तब यह तेजोमयी थी।-1	
figs-abstractnouns_3_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब लोग {उस नयी वाचा के अनुसार काम करते हैं जो लोगों की} धर्मी जन बनने की ओर अगुवाई करती है, तो यह और भी तेजोमय हो जाती है!-1	
figs-abstractnouns_4_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	फिर से वैसे ही जीवित करेगा-1 जैसे उसने यीशु को फिर से जीवित किया था-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दु:ख उठाने-1	
figs-abstractnouns_4_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	फिर से वैसे ही जीवित करेगा, जैसे उसने यीशु को फिर से जीवित किया था।-1	
figs-abstractnouns_4_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर हमें तो दुःख उठाने देता है, परन्तु वह तुम्हें जीवित करेगा।-1	
figs-abstractnouns_4_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{परमेश्‍वर} पर भरोसा-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर अनुग्रहकारी होकर-1	
figs-abstractnouns_4_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तब, लोग भी परमेश्वर का अधिकाधिक धन्यवाद करेंगे, जिससे कि परमेश्वर को सम्मान मिले।-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब हम अस्थायी और महत्वहीन तरीकों से पीड़ित होते हैं-1	
figs-abstractnouns_4_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तेजोमय बना-1	
figs-abstractnouns_4_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दया करके-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	दूसरों को धोखा देने-1	
figs-abstractnouns_4_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम उस सच्चे {संदेश} की घोषणा करते हैं-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तेजोमय मसीह के बारे में-1	
figs-abstractnouns_4_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो इस बात को प्रकट करता है कि परमेश्वर कैसा है-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो अन्धकार है-1	
figs-abstractnouns_4_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमें इस सत्य बात को कि वह कितना तेजोमय है समझने में ऐसे सक्षम किया है,-1	
figs-abstractnouns_4_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर ही इन बातों को अत्यन्त सामर्थी बनाता है-1	
figs-abstractnouns_5_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि प्रभु {यीशु} का भय मानने का क्या अर्थ है,-1	
figs-abstractnouns_5_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	लोग बाहर से कैसे दिखते हैं-1	
figs-abstractnouns_5_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मसीह हम से प्रेम करता है-1	
figs-abstractnouns_5_17__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो वह उन्हें नये लोग बनाता है-1	
figs-abstractnouns_5_19__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	वे परमेश्वर के साथ कैसे रह सकते हैं-1	
figs-abstractnouns_5_21__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर हमें-1 धर्मी बनाता है-1	
figs-abstractnouns_5_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम-5 सदाकाल तक जीवित रहेंगे-1	
figs-abstractnouns_5_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	क्योंकि हम {उसे} देखते हैं, बल्कि इसलिए करते हैं क्योंकि हम {प्रभु यीशु} पर भरोसा रखते हैं।-1	
figs-abstractnouns_6_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	{हमारी} चिंता करना-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो बात सही है और जो बात गलत है, उनमें कुछ भी एक जैसा नहीं होता-1	
figs-abstractnouns_6_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो भली बात है उसका बुराई के साथ कुछ भी साझा नहीं होता।-1	
figs-abstractnouns_6_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	मसीह {किसी भी बात के विषय में} शैतान बलियाल से सहमत नहीं होता-1	
figs-abstractnouns_6_16__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परमेश्वर का मन्दिर दूसरे देवताओं के संग मेल नहीं खाता-1	
figs-abstractnouns_6_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि जो कुछ परमेश्वर ने अनुग्रहकारी होकर {तुम्हारे लिए} किया है-1	
figs-abstractnouns_6_2__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब मैं {लोगों को} छुड़ा रहा था-1	
figs-abstractnouns_6_4__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब लोग हमें चोट पहुँचाते और सताते हैं, तब हम हमेशा दृढ़ बने रहते हैं।-1	
figs-abstractnouns_6_5__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब लोग हम पर प्रहार करते हैं, हमें बन्दीगृह में डाल देते हैं, और भीड़ को हमारे विरुद्ध भड़काते हैं, {तब हम दृढ़ बने रहते हैं}। जब हम कठिन परिश्रम करके अधिक सो नहीं पाते, और भूखे रहते हैं, {तब भी हम दृढ़ बने रहते हैं}।-1	
figs-abstractnouns_6_6__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम बुरी बातों से स्वतंत्र हैं, और {जो सत्य है} उसे हम जानते हैं, और हम आसानी से क्रोधित नहीं होते। हम {दूसरों की} चिंता करते हैं, हमारे पास पवित्र आत्मा है, और हम {लोगों} से ईमानदारी से प्रेम करते हैं।-1	
figs-abstractnouns_6_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जो बात सत्य है हम उसी की घोषणा करते हैं, और परमेश्वर हमें सामर्थी होकर काम करने में सक्षम बनाता है-1	
figs-abstractnouns_6_7__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हम ऐसे धर्मी हैं, जो-1 समान है-1	
figs-abstractnouns_6_8__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कुछ लोग हमारा सम्मान करते हैं, और दूसरे लोग हमें लज्जित करते हैं।-1	
figs-abstractnouns_6_9__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उसने यह निर्णय नहीं लिया कि हम मर जाएँ।-1	
figs-abstractnouns_7_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब लोग उस रीति से आहत महसूस करते हैं जिससे परमेश्वर का सम्मान होता है, तो {उन्होंने जो किया था उसके लिए} यह उन्हें खेदित होने के लिए और {उसे करना} बंद कर दने के लिए प्रेरित करता है। उन्हें खेद इसलिए नहीं होता {कि उन्होंने आहत महसूस किया}, क्योंकि {वे जैसा महसूस करते हैं परमेश्वर उसका उपयोग} उन्हें बचाने के लिए करता है।-1	
figs-abstractnouns_7_10__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो {जैसा उन्हें महसूस होता है} वही अंत में उनके मर जाने का कारण बनता है।-1	
figs-abstractnouns_7_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	इस रीति से-1 इसने तुम्हें {सही काम करने के लिए} बहुत उत्सुक होने के लिए प्रेरित किया-1	
figs-abstractnouns_7_11__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुमने तर्क दिया कि तुम दोषी नहीं थे। {जो कुछ घटित हुआ था उसके विषय में} तुम परेशान थे। {जो घटित हो सकता है} तुम उससे भयभीत थे। तुम {हम से मिलना} चाहते थे। तुमने {हमें} सम्मान देने के प्रयास में थे। {जिस व्यक्ति ने गलत काम किया था उसे} तुमने दंडित किया।-1	
figs-abstractnouns_7_12__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	कि तुम हमारे प्रति {उचित रीति से कार्य करने में} कितने उत्सुक हो-1	
figs-abstractnouns_7_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	यद्यपि तुमने हमें प्रोत्साहित किया-1	
figs-abstractnouns_7_13__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	परन्तु जैसे तुमने तीतुस को प्रसन्न किया-1	
figs-abstractnouns_7_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	सच था-1	
figs-abstractnouns_7_14__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तीतुस ने पाया कि तुम्हारे बारे में हमने जो बड़ी-बड़ी बातें कही थीं, वे वास्तव में सच थीं।-1	
figs-abstractnouns_7_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	उस कारण से,} वह अब तुम्हारी और भी अधिक चिंता करता है।-1	
figs-abstractnouns_7_15__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तो कैसे तुमने उसका भय माना-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	क्योंकि परमेश्वर ने हमसे इन बातों की प्रतिज्ञा की है-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हर उस वस्तु-1 जो हमें बाहर से-1 अशुद्ध करती है-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	हमें पूर्ण रीति से पवित्र होना चाहिए-1	
figs-abstractnouns_7_1__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	जब हम परमेश्वर का भय मानते हैं तो-1	
figs-abstractnouns_7_3__1	Abstract Nouns	unable to migrate selection, no match found for check in new resources	तुम पर दोष लगाने के लिए-1	
