Reference	Localized Group	Message	Selections	
figs-explicit_2_14__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	वे अस्थिर आत्माओं को बुरे कामों के लिए लुभा लेते हैं,-1	
figs-explicit_2_16__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	उसके अपराध के लिए-1	
figs-explicit_3_2__1	Assumed Knowledge and Implicit Information	unable to migrate selection, no match found for check in new resources	तुम्हारे प्रेरितों के माध्यम से-1	
figs-gendernotations_1_21__1	When Masculine Words Include Women	unable to migrate selection, no match found for check in new resources	मनुष्य की इच्छा से-1	
figs-hendiadys_1_9__1	Hendiadys	unable to migrate selection, no match found for check in new resources	धुंधली दृष्टि-1 वह अंधा है-1	
figs-idiom_1_5__1	Idiom	unable to migrate selection, no match found for check in new resources	भलाई को सम्मिलित करने के लिए अपना उत्तम प्रयास करो;-1	
figs-infostructure_2_18__1	Information Structure	unable to migrate selection, no match found for check in new resources	क्योंकि वे व्यर्थ के अभिमान के साथ बोलते हैं। वे शरीर की लालसाओं के माध्यम से लोगों को लुभा लेते हैं। वे ऐसे लोगों को लुभा लेते हैं जो त्रुटिपूर्ण जीवन व्यतीत करने वाले लोगों से बच निकलने का प्रयास करते हैं।-1	
figs-metaphor_1_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	हे भाइयों-1	
figs-metaphor_2_10__1	Metaphor	unable to migrate selection, no match found for check in new resources	उनके लिए-1	
figs-metaphor_2_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	वे-1 चलते-चलते भटक गए हैं,-1	
figs-metaphor_2_15__1	Metaphor	unable to migrate selection, no match found for check in new resources	वे बोर के पुत्र बिलाम के पीछे चलते-चलते भटक गए हैं,-1	
figs-metaphor_2_17__1	Metaphor	unable to migrate selection, no match found for check in new resources	अंधकार की उदासी-1	
figs-metaphor_2_2__1	Metaphor	unable to migrate selection, no match found for check in new resources	बहुत से-1 अनुसरण करेंगे-1	
figs-metaphor_3_4__1	Metaphor	unable to migrate selection, no match found for check in new resources	क्योंकि जिस समय से हमारे परदादे सोए हुए हैं,-1	
figs-metonym_2_10__1	figs-metonym	unable to migrate selection, no match found for check in new resources	शरीर के-1	
figs-metonymy_1_4__1	Metonymy	unable to migrate selection, no match found for check in new resources	इस संसार में-1	
figs-metonymy_2_3__1	Metonymy	unable to migrate selection, no match found for check in new resources	भ्रामक शब्दों-1	
figs-personification_1_3__1	Personification	unable to migrate selection, no match found for check in new resources	ईश्वरीय सामर्थ्य के सम्बन्ध में-1 हमें प्रदान की गई हैं-1	
figs-personification_2_2__1	Personification	unable to migrate selection, no match found for check in new resources	सत्य के मार्ग की निन्दा होगी।-1	
figs-possession_2_18__1	Possession	unable to migrate selection, no match found for check in new resources	व्यर्थ के अभिमान के-1	
figs-possession_2_19__1	Possession	unable to migrate selection, no match found for check in new resources	परन्तु वे स्वयं भ्रष्टाचार के दास हैं।-1	
figs-possession_2_21__1	Possession	unable to migrate selection, no match found for check in new resources	धार्मिकता के मार्ग को-1	
figs-possession_2_9__1	Possession	unable to migrate selection, no match found for check in new resources	न्याय के दिन में-1	
figs-possession_3_7__1	Possession	unable to migrate selection, no match found for check in new resources	न्याय किए-1 दिन के लिए-1	
figs-simile_2_12__1	Simile	unable to migrate selection, no match found for check in new resources	ये लोग, अविवेकी पशुओं के समान,-1	
figs-you_1_2__1	Forms of You	unable to migrate selection, no match found for check in new resources	तुम-1	
grammar-connect-condition-fact_2_6__1	Connect — Factual Conditions	unable to migrate selection, no match found for check in new resources	और-1	
grammar-connect-condition-hypothetical_1_10__1	Connect — Hypothetical Conditions	unable to migrate selection, no match found for check in new resources	यदि तुम इन बातों को करते हो, तो तुम कभी भी ठोकर न खाओगे।-1	
grammar-connect-logic-goal_1_3__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	जीवन और भक्ति के लिए-1	
grammar-connect-logic-goal_2_9__1	Connect — Goal (Purpose) Relationship	unable to migrate selection, no match found for check in new resources	दण्ड पाने के लिए अधर्मी जनों को कैसे-1	
grammar-connect-logic-result_1_11__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	क्योंकि-1	
grammar-connect-logic-result_1_17__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	क्योंकि-1	
grammar-connect-logic-result_2_18__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	क्योंकि-1	
grammar-connect-logic-result_2_1__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	वे अपने ऊपर में शीघ्र विनाश को ला रहे हैं।-1	
grammar-connect-logic-result_2_21__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	क्योंकि-1	
grammar-connect-logic-result_2_6__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	भक्तिहीन लोगों-1	
grammar-connect-logic-result_2_7__1	Connect — Reason-and-Result Relationship	unable to migrate selection, no match found for check in new resources	जो अधर्मी लोगों के कामुक व्यवहार से दुःखी था।-1	
grammar-connect-words-phrases_2_9__1	Connecting Words and Phrases	unable to migrate selection, no match found for check in new resources	और न्याय के दिन में दण्ड पाने के लिए अधर्मी जनों को कैसे पकड़े रखना है-1	
translate-names_1_1__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	शमौन पतरस-1	
translate-names_2_6__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	सदोम और अमोरा-1	
translate-names_2_7__1	How to Translate Names	unable to migrate selection, no match found for check in new resources	लूत-1	
translate-textvariants_2_4__1	Textual Variants	unable to migrate selection, no match found for check in new resources	अंधकार में जंजीरों में-1	
translate-unknown_2_22__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	कुत्ता-1	
translate-unknown_2_22__1	Translate Unknowns	unable to migrate selection, no match found for check in new resources	सूअर-1	
writing-pronouns_1_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	इन बातों को-1	
writing-pronouns_1_16__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उसके प्रताप-1	
writing-pronouns_2_10__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	निन्दा करने से नहीं डरते।-1	
writing-pronouns_2_12__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	वे भी उनके उसी विनाश में नष्ट हो जाएँगे।-1	
writing-pronouns_2_17__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	ये लोग-1	
writing-pronouns_2_3__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	क्योंकि बहुत समय से उनकी दण्ड की आज्ञा व्यर्थ नहीं गई है,-1	
writing-pronouns_2_6__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	परमेश्वर-1 विनाश करके उन्हें दण्ड दिया,-1	
writing-pronouns_2_6__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	परमेश्वर-1 विनाश करके उन्हें दण्ड दिया,-1	
writing-pronouns_2_8__1	Pronouns — When to Use Them	unable to migrate selection, no match found for check in new resources	उनके-1	
